#      Train        Test
     0.41084        0.433 
     0.58184       0.5738 
      0.6329       0.6045 
      0.6674       0.6795 
     0.70406         0.72 
     0.72514       0.7303 
     0.74434       0.7576 
     0.75954       0.7863 
     0.76988       0.7745 
     0.77612        0.779 
     0.78868       0.8095 
     0.79536       0.8091 
      0.8006       0.8222 
     0.81004       0.8257 
     0.81392       0.8365 
     0.81768       0.8209 
     0.82294       0.8465 
     0.82658       0.8248 
      0.8322       0.8502 
     0.83356       0.8294 
     0.83826        0.848 
     0.84356        0.849 
     0.84526        0.859 
     0.84872       0.8582 
     0.85156        0.862 
     0.85112       0.8619 
     0.85676       0.8597 
     0.85972       0.8637 
      0.8603       0.8457 
     0.86198       0.8728 
     0.86594       0.8637 
     0.86666       0.8757 
     0.86676       0.8714 
     0.87034       0.8626 
     0.87516       0.8786 
     0.87398        0.863 
     0.87678       0.8801 
     0.87902       0.8775 
      0.8773       0.8783 
     0.88134       0.8821 
     0.88208       0.8844 
     0.88386       0.8897 
     0.88446       0.8811 
     0.88694       0.8893 
     0.88712       0.8887 
     0.88694       0.8858 
     0.89114       0.8818 
      0.8901       0.8927 
     0.89198       0.8836 
     0.89418       0.8904 
     0.89512         0.89 
     0.89644        0.889 
     0.89682        0.891 
     0.89816       0.8915 
     0.89742       0.8859 
     0.89766       0.8939 
     0.90104       0.8911 
     0.90054        0.891 
     0.90288       0.8939 
     0.90262       0.8953 
     0.92186       0.9101 
      0.9259         0.91 
      0.9281       0.9088 
     0.93034        0.911 
      0.9293       0.9145 
     0.93118       0.9135 
      0.9333       0.9108 
      0.9326       0.9133 
     0.93278       0.9134 
     0.93544        0.912 
     0.93456       0.9173 
     0.93654       0.9124 
     0.93666        0.913 
     0.93624       0.9135 
      0.9362       0.9154 
     0.93754       0.9149 
     0.93802       0.9141 
     0.93708       0.9146 
     0.93784        0.912 
     0.93814       0.9151 
     0.94006        0.912 
     0.93878       0.9117 
     0.94058       0.9131 
     0.94038       0.9127 
     0.94118        0.914 
     0.94142       0.9144 
     0.94104       0.9135 
      0.9418       0.9148 
      0.9412       0.9131 
     0.94192       0.9162 
      0.9415       0.9171 
     0.94272       0.9129 
     0.94184       0.9138 
     0.94388        0.914 
     0.94436       0.9107 
       0.943       0.9139 
     0.94312       0.9147 
      0.9454       0.9144 
     0.94382       0.9182 
      0.9451       0.9164 
     0.94404       0.9137 
     0.94374       0.9143 
      0.9451       0.9145 
     0.94436       0.9158 
     0.94582       0.9165 
     0.94738       0.9173 
      0.9459       0.9146 
     0.94706       0.9138 
     0.94568       0.9154 
     0.94608       0.9189 
     0.94752       0.9153 
     0.94834       0.9147 
     0.94632       0.9143 
     0.94728       0.9125 
     0.94886       0.9138 
     0.94902       0.9153 
      0.9481       0.9166 
      0.9497       0.9148 
      0.9485       0.9169 
     0.94904       0.9168 
     0.95204       0.9161 
     0.95548       0.9178 
      0.9533       0.9191 
     0.95516         0.92 
      0.9561       0.9185 
     0.95584       0.9172 
     0.95582       0.9196 
     0.95528       0.9183 
     0.95464       0.9191 
     0.95626       0.9192 
      0.9569       0.9185 
      0.9575       0.9199 
      0.9569       0.9207 
     0.95758       0.9198 
     0.95682       0.9193 
     0.95666       0.9193 
     0.95734       0.9198 
      0.9565       0.9202 
      0.9565       0.9192 
     0.95664       0.9186 
     0.95758       0.9176 
      0.9565       0.9197 
     0.95752       0.9205 
     0.95638       0.9205 
     0.95464       0.9203 
     0.95662       0.9196 
     0.95718       0.9189 
     0.95828       0.9199 
      0.9573       0.9179 
     0.95674       0.9179 
     0.95726       0.9185 
     0.95618       0.9192 
     0.95728       0.9178 
     0.95762       0.9183 
     0.95746       0.9186 
     0.95758       0.9186 
     0.95754       0.9176 
     0.95834       0.9177 
     0.95802       0.9192 
      0.9585       0.9191 
     0.95918       0.9194 
     0.95952       0.9188 
     0.95828       0.9169 
     0.95976       0.9189 
     0.95896       0.9187 
     0.95808       0.9191 
      0.9587       0.9188 
     0.95974       0.9193 
     0.96008        0.919 
     0.95966       0.9196 
     0.95988       0.9198 
     0.95894       0.9191 
     0.96036       0.9205 
     0.95876       0.9185 
     0.95924       0.9192 
     0.95868       0.9187 
     0.96014       0.9199 
      0.9592       0.9191 
     0.95844       0.9185 
     0.95784       0.9194 
     0.95834       0.9197 
     0.95994       0.9203 
      0.9583       0.9196 
     0.95856       0.9191 
     0.95914       0.9197 
     0.95876       0.9199 
      0.9596       0.9186 
     0.95878       0.9199 
        0.96       0.9199 
     0.95984       0.9184 
     0.95936       0.9194 
     0.95906         0.92 
     0.95974       0.9205 
      0.9589       0.9189 
     0.95932       0.9204 
     0.95944       0.9185 
     0.96042       0.9206 
     0.95902       0.9182 
     0.96022       0.9188 
     0.95968       0.9186 
