#      Train        Test
     0.16572       0.1238 
     0.16072       0.1044 
     0.16604        0.166 
     0.16964       0.1133 
      0.1638       0.1031 
     0.16228       0.0999 
      0.1632       0.1184 
     0.15978       0.1217 
     0.15606       0.1005 
      0.1553          0.1 
      0.1551        0.104 
      0.1553       0.1208 
     0.16278          0.1 
     0.16596       0.1013 
     0.16116       0.1002 
     0.15562          0.1 
     0.16266       0.1704 
     0.16066       0.1336 
     0.15348       0.0999 
     0.15914          0.1 
     0.15548       0.1123 
     0.15522        0.106 
     0.16302       0.1005 
     0.15768       0.0917 
     0.16576       0.1003 
     0.16186          0.1 
     0.16568       0.1058 
     0.16114       0.0945 
     0.15658       0.1279 
      0.1619          0.1 
     0.15496       0.1032 
     0.15776       0.0841 
      0.1557       0.1024 
     0.15362       0.1243 
     0.16046       0.1001 
     0.16198       0.1061 
     0.15966          0.1 
     0.16194       0.1033 
     0.15846          0.1 
      0.1608       0.1097 
     0.15322       0.0863 
     0.16332       0.1084 
     0.15658       0.0872 
     0.16188       0.1478 
     0.15992       0.1199 
     0.15822       0.1282 
     0.16194       0.1595 
      0.1577       0.1103 
     0.16016       0.0985 
     0.15962       0.0989 
     0.15584       0.1018 
     0.16298       0.0989 
     0.16178          0.1 
     0.16514       0.1063 
      0.1607       0.1171 
     0.15272          0.1 
     0.16342       0.1281 
     0.15504       0.0925 
     0.16158       0.0992 
     0.15902       0.1383 
      0.2473       0.1429 
     0.24826       0.1259 
      0.2424       0.1615 
     0.24614          0.1 
     0.23986       0.2294 
     0.24756        0.202 
     0.25606       0.1515 
     0.24768       0.1365 
     0.26004        0.238 
     0.25064       0.1493 
     0.25636       0.1035 
      0.2532        0.259 
      0.2497       0.1104 
     0.25342       0.2033 
     0.25296       0.1537 
     0.24528       0.2078 
     0.25068       0.1288 
     0.25152          0.2 
     0.26094       0.2573 
     0.26042       0.2001 
     0.26112        0.231 
     0.25694       0.1706 
     0.25504        0.207 
     0.25864       0.2464 
     0.25292       0.2233 
     0.25266        0.198 
      0.2504        0.205 
     0.25294       0.1571 
     0.25078       0.0998 
      0.2661       0.1852 
      0.2695       0.1788 
      0.2677       0.2125 
     0.26558        0.202 
     0.25808       0.2072 
     0.25514        0.155 
     0.25972        0.245 
     0.25426       0.2058 
     0.25738       0.1966 
     0.25768       0.1825 
      0.2555       0.1306 
      0.2613       0.1361 
     0.25636       0.1617 
     0.26254       0.1848 
     0.26748       0.2282 
     0.25558       0.1872 
     0.25322       0.1568 
     0.26412       0.1519 
     0.26272       0.1707 
     0.25746       0.2134 
     0.25938       0.1259 
      0.2659       0.2462 
     0.26294       0.1433 
     0.26234       0.1795 
     0.26682       0.1125 
     0.26624       0.2187 
     0.26566       0.2217 
     0.26946       0.1626 
     0.26674       0.2014 
      0.2625       0.1844 
     0.26208       0.2052 
     0.35386       0.3549 
     0.44126       0.3639 
     0.47726       0.4241 
     0.49464       0.2662 
     0.50438       0.5008 
     0.51458       0.3449 
     0.52856       0.4517 
     0.54046       0.4352 
     0.55372        0.416 
     0.55664       0.4331 
     0.56442       0.2969 
     0.56836        0.477 
     0.57728       0.4666 
     0.58502       0.4312 
      0.5898       0.4368 
     0.59314       0.4481 
     0.60342       0.5314 
      0.6119       0.5651 
     0.61456       0.5109 
     0.61656       0.5084 
     0.62144       0.5943 
     0.62436       0.5138 
     0.62892       0.4975 
     0.63168        0.585 
     0.63558          0.6 
     0.63486       0.5067 
     0.63786       0.6108 
     0.64244       0.6252 
     0.64066       0.6492 
     0.64496       0.5964 
      0.6462       0.6586 
     0.65126       0.5472 
     0.65138       0.5669 
     0.65144       0.6407 
     0.65522       0.5436 
     0.65692       0.6586 
     0.65464       0.5443 
     0.65554       0.5019 
     0.66246       0.5109 
     0.66196       0.5035 
      0.7322       0.7506 
     0.74572       0.7735 
     0.75172       0.7781 
     0.75546       0.7694 
     0.76064       0.7866 
     0.76254       0.7846 
     0.76896       0.7817 
     0.77364       0.7746 
     0.77558       0.7807 
     0.77694       0.7385 
     0.78206       0.8056 
      0.7835       0.7926 
     0.78644       0.7767 
     0.78654       0.7974 
      0.7867       0.8241 
      0.7911          0.8 
     0.79072       0.8011 
      0.7944       0.8189 
     0.79474        0.781 
      0.7997        0.788 
     0.80056       0.8097 
     0.79928       0.8117 
     0.80014       0.8206 
     0.80046       0.8058 
     0.80032       0.7912 
     0.80572        0.789 
     0.80382       0.8024 
     0.80538       0.7892 
      0.8082       0.8036 
     0.80838       0.8087 
     0.80916       0.8218 
     0.81208       0.8284 
     0.81248       0.8144 
     0.81108       0.8264 
     0.81358       0.8284 
     0.81426       0.8259 
     0.81274       0.8266 
     0.81394       0.8361 
     0.81216       0.8394 
     0.81478        0.824 
