#      Train        Test
   0.0192707     0.019359 
   0.0183601     0.019588 
   0.0194763    0.0173527 
   0.0178333    0.0203191 
   0.0183617    0.0393354 
   0.0184304    0.0608922 
   0.0182608    0.0239595 
   0.0186007    0.0198749 
   0.0188048     0.019906 
   0.0189058    0.0192611 
   0.0185765    0.0184916 
   0.0192781    0.0186571 
   0.0182558    0.0204031 
   0.0181466    0.0376912 
   0.0189791     0.149762 
   0.0185909    0.0205895 
   0.0181643    0.0230571 
    0.018523    0.0204624 
   0.0197262    0.0205848 
   0.0184282    0.0227603 
   0.0185924    0.0239829 
   0.0191501    0.0186441 
   0.0182333    0.0211447 
   0.0193805    0.0213559 
   0.0182036    0.0191361 
   0.0184123      0.02263 
   0.0182596    0.0205847 
   0.0183514    0.0245012 
   0.0188457    0.0181562 
   0.0183123    0.0191243 
   0.0188677    0.0202863 
   0.0188199    0.0239462 
   0.0189447    0.0191765 
   0.0189649    0.0188681 
   0.0184715    0.0192398 
   0.0183677    0.0202028 
   0.0187966    0.0216433 
   0.0183823    0.0226504 
   0.0186114    0.0220926 
    0.018458     0.021094 
   0.0191406    0.0348784 
   0.0189572    0.0186218 
   0.0192857    0.0844527 
   0.0183474    0.0216378 
   0.0189956    0.0206115 
   0.0187258    0.0239652 
   0.0185174    0.0226205 
   0.0190229    0.0202452 
   0.0182994    0.0209526 
    0.018799    0.0203183 
   0.0191444    0.0213117 
   0.0181727    0.0199289 
   0.0183366    0.0210239 
   0.0183534    0.0187331 
   0.0183482    0.0420288 
   0.0194495    0.0284082 
   0.0184467    0.0428613 
   0.0191332    0.0431377 
   0.0186391    0.0224166 
    0.018628    0.0216669 
   0.0155559    0.0258858 
   0.0152999    0.0260275 
   0.0152614    0.0184923 
   0.0152108    0.0228672 
   0.0152658    0.0162287 
   0.0151444    0.0162193 
   0.0150351    0.0213859 
   0.0151141    0.0181495 
    0.014955    0.0166188 
   0.0150611    0.0498956 
   0.0150209    0.0211482 
   0.0150518    0.0151325 
   0.0151386     0.215133 
   0.0150963    0.0299013 
   0.0150571    0.0236068 
   0.0151788    0.0164787 
   0.0151015       0.0198 
   0.0151007     0.019669 
   0.0149176    0.0166921 
   0.0149222    0.0194717 
   0.0149406    0.0210463 
   0.0149587    0.0185451 
   0.0151086    0.0162977 
   0.0149095    0.0166662 
   0.0150079    0.0153655 
   0.0149948    0.0167393 
   0.0150107    0.0179505 
   0.0150836    0.0247182 
   0.0151122    0.0230093 
   0.0148723    0.0208112 
   0.0147815    0.0173701 
   0.0148479    0.0187902 
   0.0148588    0.0169989 
   0.0149622    0.0188181 
   0.0150028    0.0203454 
   0.0149128    0.0165923 
   0.0150353     0.016231 
   0.0150029    0.0190711 
   0.0149493     0.026094 
   0.0150552    0.0189438 
   0.0148634     0.023195 
   0.0149252    0.0241127 
   0.0148917    0.0294402 
   0.0147928    0.0178214 
   0.0149479    0.0191363 
   0.0150031    0.0181691 
   0.0148184    0.0192692 
   0.0148756    0.0169556 
   0.0149477    0.0161023 
   0.0149204    0.0589703 
    0.014811    0.0154387 
   0.0148664    0.0206141 
   0.0149134    0.0214024 
   0.0148121    0.0235799 
   0.0147818    0.0202322 
   0.0148179     0.021482 
   0.0147448    0.0219315 
   0.0147128    0.0185733 
   0.0148426     0.025011 
   0.0147821    0.0182759 
   0.0131354    0.0156421 
   0.0117222    0.0144945 
   0.0110767     0.013735 
    0.010753    0.0277425 
   0.0105566    0.0116037 
   0.0104014    0.0189437 
   0.0101346    0.0134527 
  0.00991295    0.0129247 
  0.00966893    0.0143674 
  0.00959574    0.0139936 
  0.00946874    0.0215737 
  0.00936388    0.0130007 
  0.00918155    0.0131206 
  0.00906908     0.016274 
   0.0089274    0.0138145 
  0.00880771    0.0144206 
  0.00868106    0.0121406 
  0.00850785    0.0103964 
   0.0084598    0.0121781 
  0.00840839    0.0116445 
   0.0083473   0.00943313 
  0.00829452    0.0116763 
  0.00820449    0.0122212 
  0.00809651   0.00988731 
  0.00808207   0.00909144 
  0.00804762    0.0126381 
  0.00796757   0.00883659 
  0.00793828   0.00831911 
  0.00790739   0.00793977 
  0.00784586   0.00866193 
  0.00778806   0.00790036 
  0.00775111    0.0108931 
  0.00774242    0.0106621 
  0.00770232   0.00840412 
  0.00766723    0.0104065 
  0.00761271   0.00764262 
  0.00766365    0.0137166 
  0.00761524    0.0130917 
  0.00750856    0.0125918 
  0.00749676    0.0142166 
  0.00603245   0.00597804 
  0.00567876   0.00521789 
  0.00556175   0.00505517 
  0.00549266   0.00559142 
  0.00539609   0.00491794 
  0.00528205   0.00505778 
  0.00519414   0.00516712 
  0.00511698    0.0052453 
  0.00503557    0.0053466 
  0.00502257   0.00625386 
  0.00494455   0.00440982 
  0.00487416   0.00491633 
  0.00483951   0.00543609 
  0.00480085   0.00461294 
  0.00474303   0.00416288 
  0.00470831   0.00477787 
  0.00470199   0.00486488 
  0.00464106   0.00419845 
  0.00462379   0.00541605 
  0.00456243    0.0050338 
  0.00451223   0.00443313 
  0.00450003   0.00463814 
  0.00450422   0.00423818 
  0.00447365   0.00453844 
   0.0044685   0.00487684 
     0.00439   0.00520034 
  0.00441099   0.00487833 
  0.00437317   0.00537257 
  0.00434474   0.00471774 
  0.00432019   0.00460608 
  0.00433369   0.00421553 
  0.00426272   0.00412386 
  0.00426873   0.00439583 
  0.00425468   0.00419156 
  0.00422331   0.00412104 
  0.00424271   0.00413468 
  0.00425243   0.00420959 
  0.00422191   0.00392631 
  0.00422885    0.0038309 
  0.00420965   0.00423387 
