#      Train        Test
     0.40828       0.5102 
     0.55952       0.5853 
     0.61266       0.6605 
     0.64468       0.6093 
     0.66782        0.661 
      0.6915       0.7064 
     0.70758       0.7328 
     0.72066       0.7546 
     0.73292        0.752 
     0.74272       0.7605 
      0.7496       0.7882 
     0.75576        0.772 
     0.76686        0.798 
     0.77218       0.8038 
     0.77626       0.7968 
     0.78416       0.7956 
      0.7891         0.76 
      0.7864       0.7869 
     0.79768       0.8263 
     0.79922       0.8312 
     0.80452       0.8126 
     0.80646       0.8143 
     0.80948       0.8169 
      0.8159        0.823 
     0.81616       0.8448 
     0.81856       0.8266 
      0.8245       0.8434 
     0.82404       0.8445 
     0.82468       0.8286 
     0.82628       0.8355 
      0.8309       0.8338 
     0.83152       0.8557 
     0.83126       0.8304 
     0.83744       0.8553 
     0.83718       0.8587 
     0.83928       0.8657 
     0.83958       0.8488 
      0.8446       0.8509 
     0.84574       0.8634 
      0.8485       0.8413 
     0.85346       0.8406 
     0.85316       0.8708 
      0.8554       0.8517 
     0.85758       0.8764 
     0.85922       0.8613 
     0.86086        0.874 
      0.8656       0.8799 
     0.86654       0.8695 
      0.8665       0.8835 
     0.87404       0.8777 
     0.87478       0.8812 
     0.87528       0.8891 
     0.87822       0.8888 
     0.88188       0.8894 
      0.8801        0.888 
     0.88822       0.8928 
     0.88622       0.8903 
      0.8847       0.8906 
     0.88928       0.8913 
     0.89458       0.8892 
     0.89176       0.8987 
     0.89112       0.8913 
     0.89416       0.8936 
      0.8952       0.8967 
     0.89558       0.8898 
     0.89436        0.899 
     0.89614       0.8986 
     0.89632       0.9024 
     0.89718       0.8916 
      0.8991       0.8923 
     0.89872       0.8948 
     0.90172       0.9001 
     0.90024       0.8981 
     0.90006       0.8948 
      0.9018       0.8995 
     0.89974       0.8852 
     0.90158       0.8952 
     0.90276       0.8998 
     0.90326       0.8908 
     0.90116       0.9027 
     0.90186        0.899 
     0.90242       0.9032 
     0.90434       0.8966 
      0.9038       0.9044 
     0.90502          0.9 
     0.90598       0.9012 
     0.90218       0.8962 
     0.90592       0.9038 
     0.90488       0.9014 
     0.90506       0.9006 
     0.90784       0.8988 
      0.9046        0.901 
     0.90602       0.9036 
     0.90344       0.8975 
     0.90406       0.8974 
     0.90684       0.9013 
     0.90418       0.9011 
      0.9069       0.9009 
     0.90878       0.8967 
     0.91072       0.8955 
     0.90682       0.8995 
     0.91082       0.8989 
     0.90934       0.8988 
     0.90888        0.897 
     0.91076       0.9021 
     0.90974        0.903 
     0.90962       0.8956 
     0.91036       0.8965 
     0.91278       0.9043 
     0.91312       0.9051 
      0.9124       0.9047 
     0.91448       0.9027 
     0.91168       0.9045 
     0.91288       0.9052 
     0.91272       0.8985 
      0.9097       0.9026 
     0.91466       0.8994 
     0.91274       0.9005 
      0.9145       0.9036 
      0.9119       0.9021 
     0.91368        0.903 
     0.91442       0.9002 
     0.91166       0.9024 
     0.91342       0.9032 
      0.9117       0.8994 
     0.91182       0.9015 
     0.91276       0.9022 
     0.91434       0.9008 
     0.91432       0.9016 
     0.91706       0.9057 
     0.91568       0.9033 
     0.91694       0.9005 
     0.91492       0.9064 
     0.91404       0.8975 
     0.91712       0.8977 
     0.91938       0.9068 
     0.92088       0.9004 
     0.91846       0.9057 
     0.92144       0.9053 
     0.91534       0.9024 
     0.91896       0.9057 
     0.91588       0.9055 
      0.9168       0.9021 
     0.91672       0.9049 
     0.91608       0.9061 
     0.91892       0.9028 
      0.9176       0.9045 
     0.92066       0.9049 
     0.91812       0.9002 
     0.91404       0.9066 
     0.91812        0.904 
     0.91732       0.8998 
     0.91866       0.8979 
      0.9209       0.9066 
      0.9183       0.9058 
      0.9197       0.9036 
     0.91866       0.9074 
     0.91952       0.9056 
     0.92152       0.9047 
     0.92224       0.9072 
      0.9229       0.9061 
     0.91984       0.9018 
      0.9223        0.902 
      0.9218       0.9047 
     0.91988       0.8998 
     0.92086       0.9083 
     0.92258       0.9048 
     0.92162       0.9028 
      0.9246       0.9033 
     0.92266       0.9034 
      0.9229       0.9012 
     0.92402       0.9052 
     0.92192       0.9083 
     0.92442       0.9018 
