#      Train        Test
     0.38768       0.5021 
     0.54788       0.5469 
     0.60114       0.6342 
     0.63494       0.5756 
     0.65958       0.6826 
      0.6849       0.6893 
     0.70632       0.7082 
     0.71732        0.691 
     0.73228       0.7563 
     0.74118       0.7329 
     0.74958       0.7604 
      0.7588       0.7889 
     0.76216       0.7986 
      0.7752       0.7904 
      0.7825       0.8138 
     0.78208       0.8064 
      0.7889       0.8236 
     0.79602       0.8151 
     0.79958       0.8353 
     0.79968       0.7896 
      0.8022       0.8078 
     0.80558       0.8231 
     0.80934       0.8324 
      0.8158       0.8236 
      0.8199       0.8357 
     0.82092       0.8432 
     0.82234       0.8416 
     0.82698       0.8506 
     0.82728       0.8093 
     0.83036       0.8635 
      0.8339       0.8439 
     0.83632       0.8517 
     0.83486       0.8464 
     0.83652       0.8549 
       0.842       0.8642 
     0.84342       0.8401 
      0.8486       0.8749 
     0.84818       0.8689 
     0.84746       0.8518 
     0.85038       0.8683 
     0.85394       0.8648 
      0.8591       0.8655 
     0.86002       0.8667 
     0.86054       0.8634 
      0.8629       0.8661 
      0.8659       0.8758 
     0.86592       0.8809 
     0.87082       0.8884 
      0.8728       0.8707 
      0.8756        0.882 
     0.87936         0.89 
     0.88266       0.8831 
     0.88414       0.8837 
     0.88786        0.884 
     0.88442       0.8869 
     0.88918       0.8926 
     0.88998       0.8968 
      0.8918       0.8887 
     0.89548       0.8898 
     0.89228       0.8985 
     0.89426       0.8934 
     0.89474        0.894 
     0.89608       0.8944 
     0.89616       0.8992 
     0.89974       0.8883 
     0.89626       0.8948 
      0.8986       0.8927 
     0.89692        0.895 
     0.89554       0.8958 
     0.89804       0.8974 
     0.90086        0.892 
     0.90298       0.8967 
      0.9013       0.8986 
     0.90174       0.8961 
     0.90494       0.8904 
      0.9046       0.8984 
     0.90508       0.8944 
     0.90218       0.8999 
     0.90294       0.8926 
     0.89964       0.8976 
     0.90382       0.8971 
     0.90358       0.8987 
     0.90596       0.8973 
     0.90672       0.8932 
     0.90572          0.9 
     0.90612       0.8956 
     0.90722       0.9003 
     0.90606       0.8956 
     0.90702       0.8977 
     0.90576       0.9001 
     0.90648       0.8962 
     0.90898       0.8999 
      0.9092       0.9022 
     0.90892       0.8966 
     0.91068       0.8949 
     0.90684       0.9039 
     0.90906        0.896 
     0.90936        0.898 
     0.90734       0.8978 
     0.90828       0.9051 
     0.90574       0.8976 
     0.90876       0.8997 
      0.9089       0.8945 
       0.911       0.8969 
     0.91014       0.8997 
     0.91034       0.9002 
     0.91278       0.8961 
     0.90868       0.8994 
     0.91066        0.898 
     0.91004       0.8912 
     0.91126       0.9005 
     0.91394       0.9002 
     0.91238       0.8989 
     0.90978       0.9009 
      0.9136       0.8987 
     0.91466       0.8982 
     0.91138       0.8959 
     0.91356       0.9014 
     0.91386       0.9024 
     0.91064       0.8997 
      0.9131          0.9 
     0.91644       0.8971 
     0.91322       0.8909 
     0.91406       0.9002 
     0.91434       0.8994 
      0.9164       0.8973 
      0.9164       0.8972 
     0.91678        0.898 
     0.91374       0.9016 
     0.91528       0.8986 
     0.91478       0.8994 
     0.91732       0.8985 
     0.91858       0.8977 
     0.91592       0.8992 
     0.91526       0.9008 
     0.91794       0.8975 
     0.91628       0.8994 
       0.914       0.9029 
     0.91494       0.8994 
     0.91912       0.9041 
     0.91912       0.9024 
      0.9156       0.9029 
     0.91864       0.9003 
     0.91766        0.893 
     0.92006          0.9 
     0.91886       0.9023 
     0.91818       0.8966 
     0.92032        0.903 
      0.9186       0.8992 
     0.91932       0.9006 
     0.91994       0.8998 
     0.92274       0.9002 
     0.92174       0.9022 
      0.9253       0.8993 
     0.91948       0.9027 
     0.92202       0.9018 
      0.9208       0.9039 
     0.92124          0.9 
     0.92382        0.902 
     0.92278       0.8989 
     0.92438       0.9047 
     0.92326       0.8988 
     0.92178        0.905 
     0.92332       0.9043 
     0.92642       0.9028 
      0.9241       0.9035 
     0.92424       0.9005 
     0.92444       0.8985 
     0.92412       0.9033 
      0.9235       0.9008 
       0.923          0.9 
     0.92326       0.9055 
     0.92282        0.906 
     0.92334       0.8993 
     0.92418       0.9075 
     0.92646       0.9045 
      0.9257       0.8999 
     0.92534       0.9007 
     0.92526       0.8976 
      0.9252       0.9061 
     0.92584       0.9041 
     0.92456        0.897 
     0.92384       0.9036 
     0.92594       0.9011 
     0.92542       0.8991 
     0.92274       0.9013 
     0.92636       0.9073 
      0.9266       0.9061 
     0.92906       0.9018 
      0.9267       0.9002 
     0.92718       0.8982 
     0.92682       0.8915 
     0.92546       0.9005 
      0.9273       0.9001 
     0.92756       0.9018 
     0.92838       0.9027 
      0.9304       0.9053 
     0.92746       0.9051 
     0.92972       0.9055 
     0.93104       0.8998 
     0.92692       0.9007 
     0.92804       0.9041 
     0.92972       0.9047 
     0.93308       0.9009 
      0.9296       0.9035 
     0.92958       0.9065 
     0.92994       0.8995 
     0.92964       0.9033 
     0.93048       0.9042 
     0.92972       0.8959 
     0.93304       0.9068 
      0.9317       0.9041 
     0.93106        0.904 
     0.92996       0.9049 
     0.93064       0.9024 
     0.92874       0.9051 
     0.93124       0.9028 
     0.93348       0.9054 
     0.93176        0.905 
     0.93176        0.905 
      0.9333       0.9054 
     0.93396          0.9 
     0.93048       0.9029 
     0.93532       0.9088 
     0.93348       0.9068 
     0.93124       0.9036 
     0.93332       0.9068 
     0.93354       0.9057 
     0.93534       0.9065 
      0.9355       0.9076 
      0.9351       0.9055 
     0.93348       0.8941 
     0.93498       0.9049 
     0.93414       0.9105 
     0.93358        0.902 
     0.93252       0.9031 
     0.93288        0.908 
     0.93298       0.8986 
     0.93346        0.907 
     0.93502       0.9041 
     0.93522       0.9065 
     0.93592        0.905 
     0.93596       0.9046 
      0.9353       0.9057 
     0.93616       0.9024 
     0.93566       0.9083 
     0.93336       0.9025 
     0.93648       0.9048 
     0.93654       0.9017 
     0.93634       0.9056 
     0.93724       0.9062 
     0.93692        0.905 
     0.93692       0.9049 
      0.9371       0.9069 
      0.9377       0.9087 
     0.93722       0.9068 
     0.93988       0.9091 
     0.94072        0.903 
     0.93964       0.9057 
     0.93816       0.9049 
     0.94228       0.9032 
     0.93822       0.9077 
     0.94106       0.9085 
     0.94048       0.9074 
      0.9408       0.9082 
     0.93966       0.9076 
     0.94114       0.9038 
     0.93886       0.9094 
      0.9406       0.9045 
      0.9402       0.9078 
     0.94046        0.909 
      0.9409       0.9099 
      0.9413       0.9039 
      0.9407        0.909 
     0.94192       0.9078 
       0.942       0.9093 
     0.94172       0.9075 
     0.94336       0.9078 
     0.94202       0.9048 
     0.94252       0.9055 
      0.9414       0.9064 
     0.94214       0.9067 
     0.94272       0.9029 
     0.94228       0.9087 
      0.9401       0.9088 
     0.94328       0.9103 
     0.94314       0.9067 
     0.94362       0.9104 
     0.94436       0.9026 
     0.94474       0.9098 
     0.94468       0.9078 
     0.94238       0.9067 
     0.94442       0.9072 
     0.94322       0.9059 
     0.94482       0.9095 
      0.9451       0.9059 
     0.94398       0.9062 
     0.94456       0.9075 
     0.94588       0.9066 
     0.94484       0.9053 
     0.94368       0.9124 
     0.94596        0.909 
     0.94404       0.9099 
     0.94484       0.9043 
     0.94576       0.9079 
     0.94668       0.9085 
     0.94552       0.9087 
     0.94572       0.9089 
      0.9442       0.9075 
     0.94584       0.9108 
     0.94748       0.9084 
      0.9462       0.9074 
      0.9458       0.9086 
     0.94726       0.9106 
     0.94706       0.9109 
     0.94756       0.9096 
     0.94942       0.9087 
      0.9482       0.9088 
     0.94768       0.9097 
      0.9481       0.9128 
      0.9472        0.909 
     0.94688         0.91 
     0.94844       0.9091 
     0.94784       0.9067 
     0.94954       0.9117 
     0.94794       0.9108 
      0.9491       0.9081 
     0.94652       0.9058 
     0.94756       0.9067 
      0.9505        0.907 
      0.9494       0.9058 
     0.94848       0.9106 
     0.95046       0.9091 
     0.94778       0.9072 
     0.94982       0.9095 
     0.95054       0.9123 
      0.9493       0.9088 
      0.9517       0.9084 
     0.94952        0.907 
       0.949       0.9069 
     0.95036       0.9105 
     0.94736        0.911 
     0.95084        0.913 
     0.95038       0.9094 
     0.95074       0.9086 
     0.95136       0.9102 
     0.95148       0.9129 
     0.95032       0.9097 
      0.9522       0.9092 
     0.95102       0.9092 
      0.9507        0.909 
     0.94938       0.9123 
     0.95104       0.9114 
     0.95086       0.9082 
      0.9516       0.9115 
     0.95274       0.9046 
     0.95124       0.9093 
     0.95418       0.9108 
     0.94882       0.9086 
      0.9513       0.9114 
     0.95204       0.9133 
     0.95114       0.9127 
     0.95312        0.914 
      0.9524       0.9103 
     0.95326       0.9131 
      0.9544         0.91 
     0.95278       0.9109 
     0.95342       0.9098 
     0.95382       0.9104 
     0.95282       0.9095 
     0.95274       0.9139 
     0.95352       0.9108 
     0.95244       0.9094 
     0.95358       0.9046 
     0.95384       0.9116 
     0.95366       0.9114 
     0.95362       0.9098 
     0.95396       0.9145 
      0.9553       0.9073 
     0.95416       0.9147 
     0.95628       0.9068 
     0.95584        0.915 
      0.9549       0.9115 
     0.95384       0.9076 
     0.95392         0.91 
     0.95614       0.9096 
     0.95518       0.9139 
     0.95544       0.9117 
     0.95662       0.9119 
     0.95546       0.9108 
     0.95492       0.9116 
      0.9556        0.911 
     0.95704         0.91 
     0.95518       0.9107 
     0.95566       0.9109 
      0.9557       0.9127 
     0.95562       0.9094 
     0.95584       0.9102 
     0.95586       0.9122 
     0.95462       0.9134 
     0.95738       0.9107 
     0.95662       0.9143 
      0.9552       0.9068 
     0.95574        0.914 
     0.95652       0.9122 
     0.95716        0.909 
     0.95648       0.9095 
     0.95524        0.913 
     0.95612       0.9075 
     0.95666       0.9065 
     0.95624       0.9092 
     0.95734       0.9103 
     0.95798       0.9108 
     0.95732       0.9094 
     0.95784       0.9082 
     0.95882       0.9088 
     0.95802       0.9079 
     0.95734       0.9103 
     0.95682       0.9094 
       0.956        0.911 
     0.95744       0.9108 
     0.95878       0.9086 
      0.9588       0.9103 
      0.9594       0.9105 
     0.95722       0.9131 
     0.95664       0.9107 
     0.95848       0.9087 
      0.9604       0.9108 
     0.95752       0.9118 
      0.9594       0.9111 
     0.95796       0.9105 
     0.96122       0.9123 
     0.96006       0.9117 
     0.96048       0.9083 
     0.95814       0.9124 
     0.95858       0.9125 
     0.95846       0.9121 
      0.9595       0.9129 
     0.95886       0.9128 
      0.9613       0.9129 
     0.95936        0.912 
     0.95844       0.9136 
       0.958       0.9149 
     0.95926       0.9157 
      0.9613       0.9097 
     0.95928       0.9075 
     0.95904       0.9132 
      0.9606       0.9135 
     0.95986       0.9105 
      0.9594       0.9109 
     0.96086       0.9102 
     0.95846       0.9072 
     0.95912       0.9083 
     0.95952       0.9111 
     0.95878       0.9105 
     0.95914       0.9139 
     0.95978        0.911 
      0.9602       0.9096 
     0.96148       0.9121 
      0.9635       0.9139 
     0.95798       0.9136 
     0.96162       0.9114 
     0.96162       0.9144 
     0.95966       0.9078 
     0.96016       0.9071 
     0.96006       0.9102 
     0.95844       0.9122 
      0.9617       0.9116 
     0.96148       0.9136 
      0.9621       0.9118 
     0.96118       0.9112 
     0.96194       0.9124 
      0.9615       0.9119 
     0.96068       0.9134 
      0.9615        0.913 
     0.96108       0.9099 
     0.96146       0.9132 
      0.9608       0.9139 
     0.96158       0.9112 
     0.96122       0.9111 
     0.96172        0.914 
     0.96392       0.9128 
     0.96292       0.9115 
     0.96282       0.9119 
     0.96258       0.9155 
     0.96186       0.9121 
     0.96364       0.9125 
     0.96154       0.9106 
     0.96148       0.9112 
     0.96338       0.9127 
      0.9624       0.9143 
      0.9633       0.9141 
     0.96248       0.9147 
     0.96274       0.9132 
     0.96146       0.9126 
      0.9619       0.9147 
     0.96318       0.9093 
     0.96064        0.911 
     0.96438       0.9149 
     0.96252       0.9112 
