#      Train        Test
     0.40498       0.5224 
     0.55236       0.5792 
     0.60878       0.6535 
     0.64452       0.6457 
     0.67332       0.7044 
     0.69692       0.6994 
      0.7094       0.7147 
      0.7216       0.7683 
      0.7325       0.7684 
     0.74076       0.7444 
     0.75204       0.7751 
     0.75808       0.7803 
      0.7656       0.7507 
     0.77156        0.806 
     0.77696       0.7992 
     0.77966       0.8162 
     0.78908        0.789 
     0.79214       0.7906 
     0.79552       0.8075 
     0.80154       0.8201 
     0.80366       0.7976 
     0.80922       0.8214 
     0.81452        0.835 
     0.81674       0.8301 
     0.81548       0.8477 
     0.82048       0.8334 
     0.82248       0.8303 
     0.82308       0.8473 
     0.82662       0.8569 
     0.82548       0.8467 
     0.84572       0.8668 
      0.8525       0.8742 
     0.85706       0.8651 
     0.85786       0.8723 
     0.86242       0.8734 
     0.86464       0.8765 
      0.8676       0.8774 
     0.86766       0.8739 
     0.86626        0.877 
     0.87054       0.8835 
     0.87406       0.8755 
     0.87216       0.8843 
     0.87432       0.8815 
     0.87682        0.881 
     0.87628       0.8852 
     0.87488       0.8825 
     0.87916       0.8796 
      0.8807       0.8832 
     0.88282       0.8798 
     0.88134       0.8852 
     0.88292       0.8842 
      0.8832       0.8867 
     0.88124       0.8853 
     0.88512       0.8887 
     0.88666       0.8809 
     0.88754       0.8849 
     0.89004       0.8901 
     0.88856       0.8814 
      0.8916       0.8884 
      0.8936       0.8887 
     0.89212       0.8944 
     0.89332       0.8921 
     0.89086       0.8894 
     0.89542       0.8892 
     0.89414       0.8912 
     0.89152       0.8909 
     0.89458        0.892 
     0.89068       0.8921 
     0.89268       0.8785 
     0.89358       0.8916 
     0.89132       0.8915 
     0.89334       0.8904 
      0.8923       0.8873 
     0.89334       0.8886 
      0.8927       0.8881 
     0.89364       0.8845 
     0.89526        0.881 
     0.89334       0.8909 
     0.89604       0.8918 
     0.89374       0.8939 
     0.89628       0.8877 
     0.89648       0.8969 
     0.89666       0.8936 
     0.89696       0.8931 
     0.89694       0.8889 
     0.89682       0.8876 
       0.895       0.8884 
     0.89738       0.8939 
     0.89736       0.8917 
     0.89724       0.8904 
     0.89836       0.8872 
     0.89818       0.8881 
     0.90046       0.8882 
     0.89948       0.8883 
     0.90014       0.8895 
      0.8985       0.8929 
      0.9004        0.893 
      0.9014       0.8891 
     0.90198       0.8828 
     0.90308        0.889 
     0.91006       0.9005 
     0.91114       0.8994 
     0.91148       0.8999 
     0.91358        0.901 
      0.9141       0.8972 
     0.91482       0.8976 
      0.9151       0.9023 
     0.91566       0.8987 
     0.91742       0.9039 
     0.91768       0.9058 
     0.91772       0.9015 
      0.9179       0.8992 
     0.91764       0.9009 
     0.91776       0.9011 
     0.91636       0.9004 
      0.9215       0.9004 
     0.91948       0.8998 
     0.92098       0.9015 
     0.92118       0.8993 
     0.91722       0.8972 
      0.9211       0.8999 
      0.9204       0.8996 
     0.92262       0.9024 
     0.92222       0.9031 
      0.9218       0.9058 
      0.9238       0.9039 
     0.92326       0.9023 
     0.92298        0.901 
      0.9232       0.9007 
     0.92254       0.9014 
      0.9245       0.9009 
     0.92372       0.8994 
     0.92446       0.9039 
     0.92266        0.901 
     0.92552       0.9011 
     0.92426        0.902 
     0.92678       0.9017 
      0.9278       0.9032 
     0.92428       0.9019 
     0.92636       0.9011 
     0.92732       0.9034 
     0.92814       0.9034 
     0.92434       0.9046 
     0.92758       0.9032 
     0.92712       0.9039 
      0.9277       0.9044 
     0.92486        0.906 
      0.9291       0.9038 
     0.92738       0.9053 
     0.92926       0.9007 
     0.92686       0.9022 
     0.93024       0.9012 
     0.93008        0.903 
     0.92906       0.9053 
      0.9302       0.9001 
     0.92886       0.9049 
     0.93008       0.9003 
     0.93156       0.9072 
     0.93168       0.9053 
     0.93084       0.9033 
      0.9369       0.9079 
     0.93824       0.9049 
     0.93764        0.907 
     0.93878       0.9075 
     0.94224       0.9064 
     0.93926       0.9077 
     0.93858       0.9084 
     0.94078       0.9096 
     0.94102       0.9096 
     0.94012       0.9073 
     0.94316       0.9075 
     0.94042       0.9079 
     0.94176       0.9079 
     0.94204       0.9063 
     0.94206       0.9083 
     0.94212       0.9084 
     0.94144       0.9073 
     0.94248       0.9075 
     0.94028       0.9096 
     0.94144       0.9076 
     0.94066       0.9095 
      0.9418       0.9094 
     0.94288       0.9092 
     0.94206       0.9091 
     0.94308       0.9092 
     0.94364       0.9083 
     0.94184       0.9075 
     0.94274       0.9086 
     0.94352       0.9098 
      0.9427       0.9098 
     0.94298       0.9065 
     0.94362       0.9085 
     0.94162       0.9089 
     0.94482        0.908 
     0.94452       0.9086 
     0.94254       0.9078 
     0.94406       0.9076 
     0.94396       0.9076 
     0.94412       0.9075 
      0.9433        0.908 
