#      Train        Test
      0.4059       0.4872 
      0.5814       0.6041 
     0.64114       0.6186 
     0.68046       0.6912 
      0.7069       0.7376 
      0.7307       0.7482 
      0.7496       0.7567 
     0.76312       0.7932 
     0.77204       0.8076 
     0.78304       0.7982 
      0.7922       0.7677 
     0.79708       0.7967 
      0.8039       0.8221 
     0.81264       0.8406 
     0.81622       0.8334 
     0.81702       0.8283 
     0.82696       0.8327 
      0.8271        0.836 
     0.83302       0.8502 
      0.8384       0.8312 
     0.84042       0.8474 
     0.84226       0.8351 
     0.84752       0.8568 
     0.84782       0.8525 
     0.85246       0.8695 
     0.85538       0.8707 
     0.85648       0.8648 
     0.86022       0.8685 
      0.8635       0.8712 
     0.86266       0.8765 
     0.86396       0.8675 
     0.86806       0.8805 
     0.86778       0.8772 
     0.87154        0.873 
     0.87046        0.872 
      0.8749       0.8877 
     0.87428       0.8728 
     0.87798       0.8844 
     0.87818       0.8767 
     0.88216       0.8862 
     0.88332       0.8797 
     0.88316       0.8957 
     0.88476        0.892 
      0.8856       0.8967 
      0.8884       0.8832 
     0.88844        0.892 
     0.89108       0.8933 
     0.89056       0.8878 
     0.89286       0.8876 
     0.89194       0.8877 
     0.89476       0.8972 
     0.89684       0.8988 
     0.89732       0.8963 
     0.89916        0.901 
     0.89822       0.8949 
     0.89752       0.8949 
     0.90154       0.8952 
     0.90266       0.8888 
     0.90026       0.9006 
     0.90358       0.9038 
     0.92082       0.9125 
     0.92624        0.912 
     0.92826       0.9138 
     0.93076       0.9148 
     0.93182       0.9144 
     0.93138       0.9137 
     0.93198       0.9159 
     0.93114       0.9143 
      0.9347       0.9162 
     0.93274       0.9156 
      0.9344        0.916 
     0.93524       0.9157 
     0.93506       0.9138 
     0.93606       0.9165 
     0.93748        0.915 
     0.93682       0.9191 
      0.9381       0.9169 
     0.93758       0.9152 
     0.93726       0.9167 
     0.93974       0.9175 
      0.9381        0.918 
       0.939       0.9173 
     0.93822       0.9169 
     0.93926       0.9173 
      0.9402       0.9164 
     0.94038       0.9164 
     0.94074       0.9162 
     0.94024       0.9193 
     0.94248       0.9184 
     0.94168        0.918 
     0.94066       0.9188 
     0.94288        0.917 
     0.94182       0.9174 
      0.9428       0.9185 
      0.9445       0.9187 
     0.94236       0.9178 
     0.94452       0.9178 
     0.94276       0.9169 
     0.94206       0.9171 
     0.94474       0.9177 
     0.94442       0.9175 
     0.94274       0.9195 
     0.94438       0.9185 
      0.9457       0.9193 
     0.94546       0.9181 
     0.94572       0.9185 
     0.94404       0.9193 
     0.94842       0.9187 
     0.94724       0.9188 
     0.94718       0.9204 
      0.9465       0.9196 
     0.94906       0.9199 
     0.94832       0.9195 
     0.94894       0.9206 
      0.9492       0.9203 
     0.94888       0.9163 
     0.94762       0.9169 
     0.94968        0.918 
      0.9477       0.9188 
     0.94878       0.9185 
     0.95174       0.9205 
     0.95474       0.9199 
     0.95428       0.9197 
     0.95548       0.9209 
      0.9544       0.9207 
      0.9562       0.9205 
     0.95352       0.9199 
     0.95624       0.9203 
      0.9566       0.9189 
      0.9553       0.9205 
     0.95626       0.9211 
     0.95548       0.9191 
      0.9553       0.9211 
     0.95552       0.9197 
     0.95644       0.9209 
       0.956       0.9201 
     0.95702       0.9191 
      0.9578       0.9207 
     0.95648       0.9203 
     0.95502       0.9214 
     0.95678       0.9206 
     0.95844       0.9215 
     0.95788       0.9192 
     0.95706       0.9195 
     0.95554       0.9196 
     0.95676       0.9189 
     0.95574         0.92 
     0.95718         0.92 
     0.95674       0.9201 
      0.9574       0.9197 
     0.95612         0.92 
      0.9576       0.9206 
      0.9592         0.92 
     0.95752       0.9211 
      0.9586       0.9195 
      0.9562       0.9217 
     0.95766       0.9213 
     0.95832       0.9215 
     0.95794       0.9224 
     0.95908       0.9199 
     0.95814       0.9207 
      0.9574        0.921 
     0.95908       0.9205 
     0.95954       0.9215 
     0.95916       0.9212 
     0.96034       0.9207 
     0.95868       0.9214 
     0.95948       0.9217 
     0.96114       0.9213 
     0.95908       0.9207 
     0.95968       0.9211 
     0.95918       0.9207 
     0.95954       0.9206 
      0.9591       0.9213 
     0.96022       0.9214 
     0.95904       0.9211 
        0.96       0.9208 
     0.95872       0.9211 
     0.96012       0.9209 
      0.9591       0.9214 
     0.95894        0.921 
     0.95942       0.9207 
     0.95946        0.921 
     0.96076       0.9209 
     0.96044       0.9206 
     0.96106       0.9205 
     0.95908       0.9206 
     0.95998       0.9208 
     0.96058       0.9209 
     0.95966       0.9209 
      0.9582        0.921 
     0.96102       0.9204 
     0.95938         0.92 
      0.9597       0.9215 
      0.9598        0.921 
     0.95978       0.9211 
     0.96004       0.9207 
     0.96172       0.9217 
     0.95944        0.921 
       0.959       0.9213 
