#      Train        Test
   0.0188278    0.0185689 
   0.0182401    0.0191456 
   0.0183415    0.0191012 
   0.0190543    0.0195264 
   0.0185847     0.132769 
   0.0182834    0.0217548 
   0.0185239    0.0215635 
   0.0189497    0.0217978 
   0.0189266    0.0237334 
   0.0197561    0.0189228 
   0.0184301     0.029008 
   0.0183624    0.0197137 
   0.0185968    0.0717546 
   0.0182452    0.0368633 
   0.0186516    0.0262186 
   0.0188259    0.0418481 
   0.0186016     0.035526 
   0.0205634     0.030028 
   0.0181185    0.0177075 
   0.0180212    0.0218933 
   0.0184407    0.0198883 
   0.0187841    0.0210197 
   0.0188511    0.0201401 
   0.0184178    0.0204592 
   0.0186648    0.0454469 
   0.0183618    0.0190203 
   0.0188388    0.0292426 
   0.0183937    0.0218743 
   0.0190571    0.0234936 
   0.0181533    0.0212724 
   0.0193152    0.0194115 
   0.0186717    0.0507311 
   0.0187855    0.0208901 
   0.0185759    0.0198252 
   0.0198383    0.0202256 
   0.0182708    0.0241295 
   0.0189235    0.0201161 
    0.018604    0.0195326 
   0.0186098    0.0201135 
   0.0182461    0.0174988 
   0.0187736    0.0235953 
   0.0188653    0.0196101 
   0.0185328    0.0199711 
   0.0187041    0.0193255 
   0.0185021    0.0245934 
   0.0187328    0.0200994 
   0.0186163    0.0499236 
   0.0191322    0.0194193 
   0.0186313     0.023777 
   0.0183844    0.0589672 
   0.0184873    0.0203922 
   0.0187806    0.0184167 
   0.0186843    0.0845236 
   0.0182647    0.0221155 
   0.0185908    0.0216578 
   0.0194129    0.0242185 
    0.018454    0.0198086 
   0.0183725    0.0197099 
   0.0189895    0.0275543 
   0.0184015      0.10004 
   0.0155696    0.0256852 
   0.0152951    0.0208976 
   0.0152901     0.019295 
   0.0151462    0.0221602 
   0.0152072     0.103052 
   0.0152123    0.0321131 
   0.0151942    0.0198949 
   0.0152297    0.0193027 
   0.0152278    0.0402331 
   0.0151793    0.0203664 
    0.015224    0.0160082 
   0.0152508    0.0174254 
   0.0152538    0.0167224 
   0.0151815    0.0185103 
   0.0152668    0.0344982 
   0.0152224    0.0199665 
   0.0151753    0.0201709 
   0.0152004    0.0238705 
   0.0151811    0.0325148 
   0.0151393    0.0197814 
   0.0151622    0.0183902 
   0.0152594    0.0151582 
   0.0151325    0.0208708 
   0.0153481     0.015874 
   0.0151722    0.0210905 
   0.0151349    0.0214564 
   0.0151216     0.018348 
   0.0151238    0.0177065 
   0.0151497    0.0167141 
   0.0151002    0.0180337 
   0.0151617    0.0173418 
   0.0150717    0.0176559 
   0.0151596    0.0199723 
   0.0150751    0.0170942 
   0.0151526     0.017126 
   0.0151723    0.0188374 
   0.0151455    0.0517635 
   0.0151439    0.0184009 
   0.0151417     0.017567 
   0.0150753    0.0333043 
   0.0151947    0.0200493 
   0.0151979    0.0176637 
   0.0151207    0.0269746 
   0.0150889    0.0373321 
   0.0150288    0.0157443 
   0.0151457    0.0223982 
   0.0152015     0.017622 
   0.0150812     0.016263 
    0.015108     0.019231 
   0.0150819    0.0185145 
   0.0152026     0.022587 
   0.0151207    0.0173089 
    0.015057    0.0187343 
   0.0150685    0.0206601 
   0.0150648    0.0271953 
   0.0151236    0.0149282 
   0.0151093    0.0173682 
    0.015143     0.016061 
   0.0151616    0.0165296 
   0.0150761     0.018413 
   0.0133235    0.0289211 
   0.0118318    0.0138279 
   0.0113129    0.0140846 
   0.0108534    0.0256371 
   0.0105609    0.0136662 
   0.0102492    0.0109309 
   0.0101003    0.0116261 
  0.00980046     0.015907 
  0.00968103     0.013315 
  0.00952823    0.0106518 
  0.00933932    0.0142885 
  0.00919592     0.013591 
  0.00899026    0.0107277 
  0.00889465    0.0122775 
  0.00878107    0.0109101 
  0.00862172    0.0123918 
  0.00851156   0.00927326 
  0.00841363    0.0136121 
  0.00828738    0.0165992 
  0.00823797    0.0118724 
  0.00813283    0.0206397 
  0.00811813   0.00820004 
  0.00802221    0.0117853 
  0.00800493    0.0156943 
  0.00786997    0.0115781 
  0.00791159    0.0120923 
  0.00784235    0.0118477 
  0.00777532    0.0140962 
   0.0077067    0.0107136 
  0.00766856    0.0157757 
  0.00776691    0.0128839 
  0.00769124    0.0111473 
  0.00768344   0.00812577 
  0.00762909     0.011104 
  0.00759166    0.0113121 
  0.00759068    0.0114651 
  0.00754657    0.0089721 
  0.00752644    0.0114276 
   0.0075108    0.0102823 
  0.00748807   0.00785165 
  0.00599611   0.00566537 
  0.00575785   0.00587963 
  0.00564459   0.00522532 
  0.00553181   0.00555037 
   0.0054598   0.00545308 
  0.00537237   0.00783456 
  0.00530053   0.00463207 
  0.00520244   0.00623136 
   0.0051654   0.00566896 
  0.00506943   0.00545041 
  0.00502979   0.00554059 
  0.00500942   0.00507281 
  0.00500517   0.00503526 
  0.00495267   0.00513594 
   0.0048867   0.00474719 
   0.0048328   0.00450981 
  0.00476393   0.00422859 
  0.00474018   0.00503475 
  0.00474807   0.00442151 
   0.0047115   0.00497516 
  0.00467141   0.00442408 
  0.00467367   0.00625182 
  0.00462587     0.004362 
  0.00455614    0.0047143 
  0.00458394   0.00519172 
  0.00452456   0.00445679 
  0.00453202    0.0044947 
   0.0045282   0.00496175 
  0.00447047   0.00452319 
  0.00441464   0.00504309 
  0.00447742   0.00429376 
  0.00447234   0.00434132 
  0.00440233   0.00478621 
  0.00438677   0.00430021 
  0.00437934   0.00575644 
  0.00433836   0.00424943 
  0.00436607   0.00407952 
  0.00434344   0.00389241 
  0.00435084   0.00469793 
  0.00430159   0.00435248 
