#      Train        Test
     0.31526       0.4341 
     0.46034       0.3852 
     0.52814       0.5498 
     0.57454        0.606 
     0.60858       0.5928 
     0.63958       0.6815 
     0.66472       0.6317 
     0.67898       0.7121 
     0.69668       0.7278 
     0.70932       0.7443 
     0.72142       0.7433 
     0.72862       0.7383 
      0.7389       0.7472 
      0.7486       0.7523 
     0.74972       0.7745 
     0.75092       0.7437 
     0.76496       0.8039 
       0.771       0.7845 
      0.7761       0.8064 
     0.77688       0.7827 
     0.78056       0.7815 
     0.78586       0.8058 
     0.79084       0.8047 
       0.797       0.8067 
     0.80302       0.8125 
     0.80074        0.839 
     0.80554       0.8076 
      0.8078       0.8376 
     0.80492       0.8239 
     0.81172       0.7964 
     0.81394       0.8271 
     0.82264       0.8124 
     0.81864       0.8462 
      0.8239       0.8243 
     0.82652       0.8474 
     0.82618       0.8547 
     0.82834       0.8534 
       0.827       0.8514 
     0.82934       0.8404 
     0.83578       0.8472 
      0.8374       0.8688 
     0.84322       0.8654 
     0.83348       0.8596 
     0.84248       0.8508 
     0.84322       0.8485 
     0.84098       0.8658 
     0.84624       0.8695 
     0.84704       0.8409 
     0.84258       0.8545 
     0.85346       0.8783 
     0.85228       0.8818 
      0.8502       0.8684 
     0.84868        0.875 
     0.85416        0.878 
     0.85582       0.8721 
      0.8532       0.8809 
     0.85988       0.8809 
      0.8537       0.8726 
     0.85718       0.8578 
      0.8556       0.8751 
     0.89458       0.9046 
     0.90132       0.9079 
     0.90342       0.9067 
     0.90468       0.9051 
      0.9051       0.9064 
     0.90696       0.9085 
     0.90928       0.9063 
      0.9095       0.9138 
      0.9093       0.9071 
     0.91302       0.9088 
      0.9123       0.9127 
     0.91356       0.9121 
     0.91408       0.9118 
     0.91538       0.9128 
     0.91518       0.9054 
     0.91646       0.9106 
      0.9185       0.9132 
     0.91816       0.9145 
     0.91654       0.9117 
     0.91928       0.9107 
     0.91864       0.9131 
      0.9193       0.9128 
     0.92136       0.9129 
     0.92374        0.906 
     0.92004       0.9119 
     0.92216       0.9139 
     0.92414       0.9132 
     0.92316       0.9073 
     0.92258       0.9108 
     0.92336       0.9131 
     0.92422       0.9102 
     0.92448       0.9134 
     0.92504       0.9146 
     0.92452       0.9154 
     0.92626       0.9132 
      0.9269       0.9134 
     0.92628       0.9161 
     0.92592        0.916 
     0.92646       0.9102 
     0.92586       0.9122 
     0.92366       0.9143 
     0.92812       0.9146 
     0.92906       0.9155 
     0.92722       0.9031 
     0.92938       0.9138 
      0.9281       0.9108 
     0.93114        0.912 
     0.92932       0.9192 
     0.92956        0.915 
     0.92992        0.913 
     0.93128       0.9098 
     0.93168        0.913 
      0.9318       0.9129 
     0.93158       0.9121 
     0.93242       0.9165 
     0.93136       0.9118 
     0.93244       0.9142 
     0.93286       0.9065 
       0.932        0.914 
     0.93368       0.9116 
     0.94202       0.9167 
     0.94436       0.9175 
     0.94544        0.918 
     0.94596       0.9204 
     0.94696       0.9163 
       0.947        0.917 
     0.94672        0.919 
     0.94658       0.9189 
     0.94762       0.9208 
     0.94836       0.9192 
     0.94794       0.9169 
     0.94894       0.9189 
     0.94828       0.9188 
     0.94838       0.9189 
     0.94884       0.9207 
     0.94786       0.9187 
     0.94872       0.9199 
     0.94968       0.9206 
     0.95024       0.9205 
      0.9494       0.9182 
     0.95028       0.9199 
      0.9494       0.9198 
     0.95004       0.9184 
     0.94932       0.9207 
     0.95104         0.92 
      0.9504       0.9196 
     0.95142       0.9235 
     0.95286       0.9187 
     0.94928       0.9209 
     0.95026       0.9205 
     0.95046       0.9224 
     0.95254         0.92 
     0.95198       0.9206 
     0.95146       0.9179 
     0.95224       0.9187 
     0.95108       0.9191 
      0.9523       0.9194 
      0.9526       0.9185 
     0.95182       0.9201 
      0.9524       0.9207 
     0.95348       0.9211 
     0.95336       0.9194 
     0.95506       0.9206 
     0.95416       0.9216 
     0.95638       0.9211 
      0.9565       0.9207 
     0.95476       0.9211 
       0.954         0.92 
     0.95524       0.9201 
      0.9552       0.9214 
     0.95578       0.9198 
     0.95548       0.9202 
     0.95546       0.9205 
     0.95496       0.9206 
     0.95556       0.9208 
     0.95596       0.9207 
     0.95524       0.9212 
     0.95632       0.9211 
      0.9559       0.9203 
      0.9558       0.9217 
     0.95436       0.9199 
     0.95612       0.9218 
      0.9575       0.9219 
     0.95516       0.9229 
     0.95748       0.9219 
      0.9551       0.9219 
     0.95656       0.9225 
      0.9541       0.9223 
     0.95714       0.9215 
     0.95654       0.9222 
     0.95512       0.9208 
     0.95578       0.9207 
     0.95594       0.9207 
     0.95672       0.9206 
     0.95582        0.921 
     0.95612       0.9222 
     0.95762       0.9209 
     0.95806       0.9213 
     0.95556        0.921 
     0.95598       0.9227 
