#      Train        Test
     0.40602       0.4952 
      0.5576       0.5663 
     0.61342       0.6412 
     0.64658        0.646 
     0.67274       0.6694 
       0.694       0.6939 
      0.7038       0.6764 
     0.71366       0.7669 
     0.72382       0.7031 
     0.73106       0.6769 
     0.73466        0.758 
     0.74262       0.6856 
     0.74442       0.7512 
     0.75096       0.7674 
     0.75326       0.7775 
      0.7557       0.7371 
      0.7586       0.7673 
     0.75824       0.7825 
     0.76502       0.7633 
     0.76368       0.6952 
     0.76182       0.7705 
      0.7665       0.7638 
     0.77048       0.7583 
     0.77162       0.7977 
     0.77334       0.7823 
     0.77492       0.7232 
     0.77282       0.7766 
     0.77324       0.8123 
     0.77736       0.7931 
      0.7717       0.7763 
     0.77722       0.7725 
     0.77514       0.7806 
     0.77364       0.7864 
     0.77906       0.7792 
     0.77832       0.8249 
     0.77886       0.7853 
     0.78114       0.7137 
     0.77998       0.8156 
      0.7795       0.7757 
     0.78252       0.7608 
      0.7802       0.7648 
     0.78526       0.7497 
     0.78198       0.8114 
     0.78234       0.7857 
     0.77906       0.8064 
     0.78352       0.7804 
      0.7862       0.7965 
      0.7825        0.786 
     0.78274       0.7893 
     0.78378       0.8052 
     0.78474       0.8162 
     0.78734       0.7729 
     0.78536       0.7929 
     0.78904       0.7869 
     0.78674       0.7655 
     0.78338       0.7829 
      0.7873       0.8156 
     0.78502       0.7968 
     0.78962        0.821 
     0.78736       0.8104 
     0.84236       0.8751 
     0.85618       0.8801 
     0.86168       0.8838 
      0.8635        0.872 
     0.86508       0.8807 
      0.8658       0.8833 
     0.86854       0.8812 
     0.86844        0.887 
     0.86806       0.8824 
     0.86746       0.8887 
       0.867       0.8793 
     0.86768       0.8775 
     0.86678       0.8633 
     0.86796       0.8799 
     0.86748        0.883 
     0.86966       0.8823 
     0.86886       0.8681 
     0.86834       0.8924 
     0.86844        0.884 
     0.86434       0.8807 
       0.868       0.8716 
     0.87102       0.8793 
     0.86844       0.8817 
     0.87048       0.8928 
     0.87024       0.8821 
     0.86718       0.8772 
     0.87006       0.8768 
     0.86874       0.8753 
     0.86862        0.867 
     0.86964       0.8557 
     0.86814       0.8856 
     0.87052       0.8909 
     0.87182       0.8738 
     0.87118       0.8737 
     0.87254       0.8815 
     0.87182       0.8807 
      0.8741       0.8739 
      0.8731       0.8863 
     0.87284       0.8721 
     0.87512       0.8867 
     0.87536       0.8801 
     0.87284       0.8858 
     0.87334       0.8878 
     0.87474       0.8825 
     0.87536       0.8851 
     0.87414       0.8916 
     0.87484       0.8891 
     0.87474       0.8491 
      0.8743        0.859 
       0.875       0.8892 
     0.87734       0.8825 
     0.87656       0.8836 
     0.87636       0.8908 
     0.87874       0.8769 
     0.87764       0.8861 
     0.87776       0.8783 
     0.87724       0.8727 
     0.87666       0.8758 
     0.87714       0.8895 
     0.87888       0.8866 
     0.90766       0.9144 
     0.91768       0.9168 
     0.91794       0.9138 
     0.91944       0.9175 
      0.9219        0.917 
      0.9249       0.9198 
      0.9245       0.9244 
     0.92606       0.9175 
      0.9281       0.9197 
     0.92708       0.9229 
     0.92904       0.9201 
     0.92918       0.9205 
     0.92888       0.9202 
     0.92938       0.9202 
      0.9283       0.9215 
     0.92852       0.9213 
     0.93086       0.9201 
     0.93204       0.9181 
     0.93084       0.9177 
     0.93016       0.9235 
     0.93216       0.9188 
     0.93334       0.9206 
     0.93204       0.9201 
     0.93276       0.9165 
     0.93308       0.9193 
     0.93156        0.921 
      0.9321       0.9198 
     0.93196       0.9215 
     0.93396        0.923 
     0.93388       0.9239 
     0.93272         0.92 
     0.93304       0.9216 
      0.9336       0.9207 
     0.93154        0.924 
     0.93326       0.9183 
     0.93412       0.9237 
     0.93322       0.9204 
      0.9311        0.916 
     0.93328       0.9211 
     0.93176       0.9148 
     0.94518       0.9266 
     0.94816       0.9285 
     0.94936       0.9269 
     0.95148       0.9281 
      0.9521       0.9286 
     0.95302       0.9294 
      0.9516       0.9286 
     0.95288       0.9282 
     0.95334        0.929 
     0.95378       0.9273 
     0.95424       0.9293 
     0.95384       0.9289 
     0.95606       0.9277 
     0.95384       0.9287 
     0.95438       0.9297 
     0.95556       0.9308 
     0.95692       0.9305 
     0.95618       0.9294 
     0.95606         0.93 
     0.95498       0.9299 
     0.95544       0.9264 
      0.9571       0.9292 
     0.95678       0.9299 
     0.95794       0.9294 
     0.95778       0.9295 
     0.95838       0.9293 
      0.9573       0.9306 
     0.95812       0.9317 
     0.95882       0.9308 
     0.95674       0.9292 
     0.95772       0.9303 
      0.9579       0.9301 
     0.95832       0.9286 
     0.95942       0.9305 
     0.96008       0.9319 
     0.95834       0.9321 
      0.9595       0.9282 
      0.9595       0.9311 
     0.96006        0.931 
      0.9592       0.9277 
