#      Train        Test
     0.45102       0.5467 
     0.59044       0.5658 
     0.63258       0.6358 
     0.66898       0.6432 
     0.69206       0.6194 
      0.7097       0.6398 
      0.7206       0.7614 
     0.73464       0.7112 
      0.7417       0.7254 
     0.74708       0.7476 
     0.75422       0.7585 
     0.75714       0.7166 
     0.76204       0.7633 
      0.7683        0.757 
     0.77104       0.7721 
     0.77256       0.7728 
     0.77554       0.8005 
     0.77828       0.7868 
     0.77976       0.7838 
     0.78038       0.7894 
     0.78398       0.7795 
     0.78448       0.7895 
     0.78752       0.7627 
      0.7884       0.7631 
     0.79064       0.7807 
      0.7914       0.7895 
     0.79064       0.7988 
     0.79332       0.8058 
      0.7963       0.8075 
     0.79394       0.7933 
      0.7965       0.8237 
     0.79912       0.8305 
     0.79804       0.8104 
     0.79894       0.8003 
     0.79932       0.8053 
     0.80284       0.7913 
     0.80102       0.8032 
     0.80512          0.8 
      0.8033       0.8181 
     0.80536       0.8099 
     0.80432       0.8125 
      0.8034       0.8006 
      0.8074       0.7995 
     0.80632       0.8144 
      0.8088       0.8251 
     0.80884       0.8158 
     0.80884       0.8337 
     0.81024       0.8316 
     0.80908       0.7761 
      0.8099       0.8043 
     0.81164       0.8353 
     0.80916       0.7619 
     0.81268       0.8108 
     0.80998       0.8339 
     0.81102       0.7859 
     0.81554       0.8114 
     0.81328       0.8173 
     0.81486       0.8444 
     0.81326       0.8187 
     0.81786       0.8099 
     0.85792        0.886 
     0.86768       0.8791 
      0.8723       0.8829 
     0.87538       0.8834 
     0.87804       0.8891 
     0.88118       0.8854 
     0.87968       0.8916 
     0.88184       0.8939 
     0.88492       0.8926 
     0.88638       0.8962 
      0.8858        0.888 
     0.88576       0.8919 
     0.88636       0.8903 
      0.8892       0.8881 
      0.8902       0.8987 
     0.88928       0.8992 
     0.89072       0.8932 
      0.8908       0.8897 
     0.89308       0.8917 
     0.89406       0.9025 
     0.89422        0.897 
     0.89026       0.8946 
      0.8947       0.9025 
      0.8949       0.8999 
     0.89492       0.8935 
     0.89556       0.9009 
     0.89876       0.8971 
     0.89676        0.897 
      0.8981       0.9047 
     0.89656       0.9053 
      0.8966       0.9016 
      0.8981       0.8971 
     0.90022       0.8952 
     0.89974       0.8977 
     0.90032       0.8944 
     0.89998       0.9026 
     0.90004       0.9021 
      0.9006       0.8938 
      0.9002       0.8972 
     0.90334       0.9038 
     0.90214       0.8982 
     0.90068       0.9014 
     0.90362       0.9013 
     0.90182       0.9014 
      0.9042       0.9008 
     0.90334       0.9072 
     0.90394       0.9028 
     0.90406       0.9081 
     0.90404       0.9019 
     0.90576       0.9024 
     0.90388       0.9036 
     0.90528       0.9018 
     0.90598       0.9027 
     0.90566       0.8959 
     0.90554       0.9009 
     0.90724       0.9016 
     0.90696       0.9016 
     0.90684       0.8986 
     0.90874       0.9021 
     0.90678       0.9019 
     0.92482       0.9148 
      0.9299       0.9133 
     0.93178       0.9158 
     0.93144       0.9172 
     0.93426       0.9177 
     0.93512       0.9155 
     0.93738       0.9174 
     0.93614       0.9163 
     0.93668       0.9184 
      0.9362       0.9191 
     0.94028       0.9184 
      0.9388       0.9186 
     0.93962       0.9182 
     0.93964       0.9204 
     0.93984       0.9177 
     0.94226       0.9178 
     0.93988       0.9198 
     0.94098       0.9181 
     0.94132       0.9178 
      0.9413       0.9207 
     0.94196       0.9229 
     0.94404       0.9188 
       0.942       0.9202 
     0.94396       0.9197 
      0.9435        0.921 
     0.94292        0.919 
     0.94442       0.9203 
     0.94414        0.922 
     0.94358       0.9207 
     0.94414       0.9204 
      0.9455        0.921 
      0.9451       0.9237 
     0.94458       0.9183 
      0.9457         0.92 
     0.94596       0.9206 
     0.94718       0.9192 
      0.9459       0.9227 
     0.94596       0.9219 
      0.9486       0.9216 
     0.94816       0.9208 
     0.95128       0.9233 
      0.9525       0.9249 
      0.9513       0.9237 
     0.95406       0.9245 
     0.95242       0.9241 
     0.95308       0.9244 
     0.95348       0.9232 
     0.95436       0.9254 
     0.95456       0.9257 
     0.95346       0.9261 
     0.95432       0.9256 
     0.95444       0.9258 
      0.9547       0.9249 
     0.95418       0.9247 
     0.95602       0.9245 
     0.95414       0.9243 
     0.95532       0.9256 
     0.95622       0.9262 
     0.95626       0.9256 
     0.95608       0.9249 
     0.95596       0.9252 
      0.9564       0.9249 
     0.95666       0.9251 
     0.95632        0.924 
     0.95636       0.9252 
     0.95706       0.9259 
     0.95712       0.9243 
     0.95716       0.9252 
      0.9573       0.9251 
     0.95556       0.9256 
      0.9566       0.9252 
      0.9568       0.9256 
     0.95802       0.9265 
     0.95714       0.9261 
      0.9566       0.9266 
     0.95634       0.9256 
      0.9573       0.9252 
     0.95844       0.9278 
     0.95724       0.9258 
     0.95666       0.9264 
