#      Train        Test
     0.40524       0.5003 
     0.55766       0.5838 
     0.61048       0.6305 
     0.64034       0.6485 
     0.66358       0.6643 
     0.68616        0.692 
     0.70496       0.6929 
     0.71716         0.77 
     0.73268       0.7661 
     0.74042       0.7444 
     0.74808       0.7716 
     0.75248       0.7843 
       0.764       0.7981 
     0.77168       0.8063 
     0.77408       0.7906 
     0.78162        0.791 
     0.78792       0.7929 
     0.78884       0.7937 
     0.79738       0.8216 
     0.79808       0.8263 
     0.80282       0.8218 
     0.80544       0.8049 
     0.80922        0.783 
     0.81364       0.8442 
      0.8172       0.8337 
     0.81696       0.8188 
      0.8216       0.8447 
     0.82338       0.8214 
     0.82266       0.8249 
     0.82864       0.8246 
     0.84696        0.851 
     0.85308       0.8713 
     0.85374       0.8619 
     0.85662       0.8622 
     0.86096       0.8713 
     0.86582       0.8732 
     0.86508       0.8713 
     0.86946       0.8739 
     0.86772        0.877 
     0.86922       0.8743 
     0.87236       0.8782 
     0.87354       0.8805 
     0.87448       0.8808 
     0.87482        0.876 
     0.87632       0.8813 
      0.8782        0.882 
     0.88104       0.8879 
      0.8791       0.8831 
     0.88078       0.8856 
      0.8851       0.8804 
     0.88472       0.8847 
     0.88358       0.8872 
     0.88474       0.8842 
     0.88856       0.8844 
     0.88912       0.8881 
     0.88936       0.8878 
      0.8903       0.8853 
     0.88932       0.8872 
     0.89216        0.883 
     0.89092       0.8854 
     0.89328       0.8914 
     0.89248       0.8827 
     0.89424       0.8877 
     0.89192       0.8886 
     0.89254       0.8814 
     0.89138       0.8901 
     0.89344       0.8886 
     0.89328       0.8893 
     0.89316       0.8864 
      0.8931       0.8892 
     0.89456       0.8903 
     0.89484       0.8866 
     0.89454       0.8918 
     0.89432       0.8919 
     0.89548       0.8881 
     0.89642       0.8809 
     0.89296       0.8921 
     0.89482       0.8879 
     0.89558       0.8842 
     0.89658       0.8889 
     0.89758       0.8915 
     0.89384       0.8812 
     0.89768       0.8913 
      0.8948       0.8939 
     0.89768       0.8928 
     0.89644       0.8876 
     0.89732       0.8706 
     0.89676       0.8971 
     0.89538       0.8949 
     0.89758       0.8901 
      0.8985       0.8961 
     0.89862       0.8892 
     0.89814       0.8927 
     0.89914       0.8946 
     0.90114       0.8892 
     0.89896       0.8906 
      0.9002       0.8937 
     0.90078       0.8914 
     0.90236       0.8936 
     0.90448       0.8928 
     0.91214        0.901 
     0.91396        0.898 
     0.91354       0.9007 
     0.91472       0.8994 
      0.9145       0.8994 
     0.91578       0.9016 
     0.91448        0.903 
     0.91718       0.9008 
     0.91576       0.8995 
     0.91734       0.8965 
     0.91682        0.902 
     0.92044       0.8996 
      0.9177       0.9027 
     0.91908       0.9017 
      0.9194        0.902 
     0.91986       0.9016 
       0.922       0.9022 
     0.92086        0.901 
     0.91926        0.902 
     0.92082       0.9044 
     0.92112       0.9006 
     0.92202       0.9056 
     0.92246       0.9044 
     0.92122       0.8993 
     0.92244       0.9043 
     0.92224       0.9037 
     0.92288        0.905 
     0.92454       0.9041 
     0.92462       0.9088 
     0.92394       0.9038 
     0.92402       0.9029 
      0.9269       0.9023 
      0.9227       0.9057 
     0.92544       0.9041 
       0.925       0.9022 
     0.92458       0.9034 
     0.92716       0.9062 
     0.92594       0.9044 
     0.92752       0.9039 
      0.9266       0.9045 
     0.92798       0.9081 
     0.92604       0.9007 
     0.92742       0.9044 
     0.92742       0.9038 
      0.9282        0.902 
     0.93084       0.9064 
     0.92768       0.9055 
     0.93024       0.9067 
     0.92976       0.9047 
      0.9286       0.9062 
     0.92978       0.9068 
     0.93102       0.9039 
     0.93062       0.9069 
     0.93072       0.9046 
     0.93006       0.9053 
     0.93162       0.9038 
     0.93018       0.9069 
     0.93196       0.9064 
      0.9295       0.9071 
     0.93242       0.9062 
     0.93786       0.9113 
     0.93774       0.9101 
      0.9387       0.9111 
     0.94006       0.9098 
     0.93846       0.9129 
     0.94008       0.9123 
     0.94048       0.9118 
     0.94122       0.9099 
      0.9416       0.9096 
     0.94228       0.9126 
     0.94112       0.9108 
     0.94188       0.9109 
       0.941       0.9121 
     0.94156       0.9127 
     0.94168        0.911 
      0.9436       0.9133 
     0.94104       0.9115 
       0.943       0.9116 
     0.94216       0.9121 
      0.9424       0.9125 
     0.94174       0.9119 
     0.94216       0.9121 
     0.94176        0.911 
     0.94326        0.913 
     0.94254       0.9136 
      0.9443       0.9129 
     0.94366       0.9135 
     0.94442       0.9122 
     0.94212       0.9119 
     0.94386       0.9117 
     0.94396       0.9101 
     0.94348       0.9133 
     0.94336       0.9118 
     0.94342       0.9127 
     0.94506       0.9118 
     0.94208       0.9118 
     0.94456       0.9134 
     0.94552       0.9107 
     0.94246       0.9128 
      0.9436       0.9138 
