#      Train        Test
      0.4654       0.4864 
     0.59356       0.5449 
     0.63528       0.6249 
     0.66446       0.6441 
     0.69176       0.6622 
      0.7094       0.6747 
     0.72036       0.7247 
     0.73658        0.722 
     0.74242       0.7489 
     0.75298       0.7628 
      0.7521       0.7768 
     0.76296        0.741 
     0.76416        0.763 
     0.76734       0.7928 
      0.7706        0.724 
     0.77446       0.7925 
     0.77458       0.7533 
     0.78112       0.7532 
        0.78       0.7696 
     0.78228       0.7753 
     0.78462       0.7489 
     0.78864       0.8083 
       0.789       0.7735 
     0.78764       0.7518 
     0.78938       0.8014 
     0.79352       0.7878 
     0.79436       0.7965 
      0.7939        0.767 
     0.79458       0.8053 
     0.79968       0.8083 
     0.79744        0.802 
     0.79674       0.8045 
     0.80012        0.777 
     0.79984       0.8253 
     0.80314       0.8168 
     0.80088        0.813 
      0.8003       0.8179 
     0.80398       0.8142 
     0.80508        0.817 
     0.80442       0.7707 
     0.80522       0.7858 
     0.80366       0.7875 
       0.807       0.7885 
      0.8069        0.822 
     0.80832       0.8223 
     0.80942       0.8009 
     0.81124       0.8252 
     0.80918       0.8163 
     0.80998       0.8187 
     0.81172       0.7934 
     0.80936       0.8227 
     0.81102       0.8202 
     0.81138       0.8305 
      0.8122       0.7397 
     0.81136       0.8407 
     0.81206        0.798 
     0.81314       0.8048 
     0.81624       0.8251 
       0.814       0.8315 
     0.81528       0.8129 
     0.85886       0.8806 
     0.86922       0.8839 
     0.87338       0.8888 
     0.87608       0.8867 
      0.8779       0.8848 
     0.87652       0.8932 
       0.881       0.8858 
      0.8806       0.8963 
     0.88356       0.8931 
      0.8864       0.8959 
     0.88866       0.8973 
      0.8861       0.8945 
     0.88884       0.8924 
     0.88738       0.8889 
     0.88834       0.8941 
     0.89178       0.8879 
      0.8907       0.8875 
     0.89296       0.8973 
     0.89246       0.8951 
     0.89346       0.8973 
     0.89532       0.8885 
      0.8928       0.8907 
       0.894       0.8898 
      0.8937       0.8833 
       0.897       0.8996 
     0.89506       0.8982 
     0.89654       0.8925 
     0.89724       0.8967 
     0.89954       0.9003 
     0.89958       0.9044 
      0.8983       0.9002 
     0.90106       0.9001 
      0.9009       0.8995 
     0.90012       0.9043 
     0.90058       0.9068 
     0.89942       0.9001 
     0.90286       0.8968 
     0.90312       0.9038 
     0.90196       0.9064 
     0.90164       0.9056 
     0.90248       0.8912 
     0.90466       0.9059 
     0.90434        0.894 
     0.90272       0.8864 
     0.90296       0.8933 
     0.90494        0.895 
     0.90592       0.8941 
     0.90432       0.8992 
      0.9034       0.9024 
     0.90464       0.8936 
     0.90688       0.9027 
     0.90618       0.9043 
      0.9067       0.8993 
     0.90814       0.8991 
     0.90574       0.9059 
     0.90774       0.9108 
     0.90746       0.8994 
     0.90604       0.9039 
     0.90748        0.906 
     0.90894       0.9065 
     0.92502       0.9174 
      0.9305        0.915 
     0.93242       0.9203 
      0.9335       0.9191 
     0.93512       0.9212 
     0.93494       0.9219 
     0.93656       0.9186 
      0.9384       0.9206 
     0.93794       0.9222 
      0.9376        0.919 
     0.93906       0.9202 
      0.9395       0.9211 
     0.94028       0.9213 
     0.94166        0.921 
     0.94056       0.9226 
     0.94124       0.9212 
     0.94194       0.9225 
     0.94352       0.9216 
      0.9404        0.918 
      0.9404       0.9215 
     0.94358       0.9213 
     0.94436       0.9241 
     0.94258       0.9233 
     0.94316       0.9211 
     0.94408       0.9215 
     0.94376       0.9213 
     0.94442       0.9224 
     0.94332       0.9226 
     0.94478       0.9247 
      0.9444       0.9193 
     0.94626       0.9237 
     0.94686       0.9218 
     0.94404       0.9244 
     0.94604       0.9235 
     0.94612        0.924 
      0.9463       0.9248 
     0.94776       0.9213 
     0.94604       0.9215 
     0.94804       0.9235 
     0.94834        0.922 
      0.9519       0.9242 
     0.95312       0.9242 
      0.9543       0.9246 
      0.9547       0.9246 
      0.9536       0.9236 
     0.95478        0.925 
     0.95538       0.9253 
     0.95436       0.9265 
       0.955       0.9261 
     0.95292       0.9265 
     0.95588       0.9243 
      0.9555       0.9257 
     0.95538       0.9279 
     0.95682       0.9278 
     0.95622       0.9266 
     0.95552       0.9264 
      0.9567       0.9267 
     0.95576        0.928 
     0.95604       0.9241 
     0.95646       0.9266 
      0.9569       0.9254 
       0.958       0.9266 
     0.95512       0.9266 
     0.95648       0.9247 
     0.95778        0.926 
     0.95704       0.9263 
      0.9578       0.9258 
     0.95696       0.9267 
      0.9575       0.9256 
      0.9588       0.9273 
     0.95748       0.9266 
     0.95696       0.9276 
     0.95736       0.9277 
     0.95708       0.9231 
     0.95746       0.9254 
     0.95932       0.9261 
     0.95782        0.927 
      0.9588       0.9263 
     0.95838       0.9256 
     0.95846       0.9258 
