#      Train        Test
   0.0124197    0.0114496 
  0.00956033   0.00946252 
  0.00844896    0.0084624 
  0.00783304   0.00916743 
  0.00726823   0.00688559 
  0.00682692   0.00664199 
  0.00655529   0.00669296 
  0.00621202   0.00526832 
  0.00602205   0.00526169 
  0.00579583   0.00555717 
  0.00561816   0.00491736 
  0.00541618   0.00529133 
  0.00527843   0.00573278 
  0.00514191   0.00477661 
  0.00501035   0.00514768 
  0.00497313   0.00448705 
  0.00475615   0.00513256 
  0.00471033   0.00534851 
  0.00459344   0.00500281 
  0.00449457   0.00461009 
  0.00443403   0.00520645 
  0.00436406   0.00437732 
  0.00425613   0.00442394 
   0.0042056   0.00391036 
  0.00420438   0.00428348 
  0.00409107    0.0037719 
  0.00404251   0.00453501 
  0.00402084   0.00367438 
  0.00389601   0.00344154 
  0.00394854   0.00399034 
  0.00385433   0.00459537 
  0.00383235   0.00386022 
  0.00383539   0.00388311 
  0.00370253   0.00385638 
  0.00363082   0.00422754 
  0.00361021   0.00383049 
  0.00351373   0.00389488 
  0.00353052   0.00337149 
  0.00356273   0.00351857 
  0.00348016   0.00350728 
  0.00336807   0.00410272 
  0.00333874   0.00353323 
  0.00326033   0.00399821 
  0.00329986   0.00333785 
  0.00329266   0.00331006 
  0.00322381   0.00360054 
  0.00311062   0.00309836 
    0.003086   0.00311882 
  0.00307702   0.00356585 
  0.00299122      0.00338 
  0.00288798   0.00312844 
  0.00293342   0.00311455 
   0.0028977   0.00318132 
  0.00274955   0.00294326 
  0.00269763    0.0033626 
  0.00273902   0.00293266 
  0.00259792   0.00288743 
  0.00254889   0.00287356 
  0.00257296   0.00276228 
  0.00249123    0.0027993 
  0.00233762   0.00266689 
  0.00235952   0.00275483 
  0.00238932   0.00273634 
  0.00231072   0.00269012 
  0.00229771   0.00269855 
  0.00231674   0.00275795 
  0.00231805   0.00272854 
  0.00229728   0.00264535 
  0.00229507   0.00295587 
  0.00230009   0.00265234 
  0.00226351   0.00263166 
  0.00231581   0.00283381 
  0.00230428   0.00278578 
  0.00227085   0.00265489 
  0.00229334   0.00282837 
  0.00225222   0.00278427 
  0.00224075   0.00303783 
  0.00222977   0.00256597 
  0.00228003   0.00289136 
  0.00226384   0.00265202 
  0.00221117   0.00278721 
  0.00223474   0.00275577 
  0.00226805   0.00255873 
  0.00223757   0.00270035 
   0.0021858   0.00288874 
  0.00223649   0.00298819 
  0.00226996   0.00275179 
  0.00223081   0.00267209 
  0.00225295   0.00270347 
  0.00222944   0.00278139 
  0.00219786   0.00281807 
  0.00223048     0.002719 
  0.00219415   0.00295602 
  0.00219762   0.00293694 
  0.00215089   0.00276042 
  0.00218748   0.00258613 
  0.00213297   0.00277608 
  0.00214948   0.00273734 
   0.0021508   0.00300551 
  0.00209664   0.00259468 
  0.00216443   0.00259415 
  0.00214432   0.00277606 
  0.00211256   0.00266622 
  0.00210644   0.00271045 
   0.0020953   0.00268696 
  0.00206134   0.00297105 
  0.00208926    0.0026096 
  0.00203387   0.00287215 
  0.00202088   0.00271599 
  0.00204132   0.00272605 
  0.00202521   0.00271717 
  0.00197326   0.00273839 
  0.00198821   0.00260596 
  0.00197826    0.0028826 
  0.00198488    0.0025996 
  0.00195402   0.00270011 
  0.00194896   0.00302401 
  0.00194525   0.00258211 
  0.00193826    0.0026486 
   0.0019466   0.00275758 
  0.00179816    0.0024986 
  0.00177492   0.00257906 
  0.00174734   0.00256404 
  0.00172535   0.00256863 
  0.00172106   0.00258609 
  0.00170507    0.0025481 
  0.00172437   0.00254957 
  0.00171978   0.00253248 
  0.00167389   0.00262207 
   0.0016917   0.00247306 
  0.00166798    0.0025449 
  0.00167947   0.00256172 
  0.00166624   0.00247586 
  0.00168044   0.00258199 
  0.00163775   0.00245183 
  0.00164815   0.00252946 
  0.00163246    0.0024928 
