#      Train        Test
     0.40216       0.5074 
     0.55778       0.6016 
     0.61344       0.6297 
      0.6446       0.6343 
     0.67254       0.7006 
     0.69276       0.7107 
     0.70694       0.7223 
     0.72114        0.769 
      0.7304       0.7732 
     0.74028       0.7642 
      0.7488       0.7939 
     0.75908       0.7829 
     0.76526       0.7591 
     0.77082       0.8014 
     0.77472       0.7868 
     0.77932        0.813 
     0.78976       0.7872 
      0.7901       0.7928 
     0.79666       0.7988 
     0.80046        0.811 
     0.80272       0.7911 
      0.8062       0.8225 
     0.81178       0.8188 
     0.81224       0.8377 
     0.81554       0.8294 
     0.81936        0.841 
     0.81892        0.825 
     0.82304       0.8497 
     0.82598       0.8575 
     0.82368       0.8376 
     0.82942        0.817 
     0.82746       0.8492 
     0.82928        0.839 
      0.8364       0.8437 
     0.84008       0.8321 
      0.8387       0.8467 
     0.84348       0.8414 
      0.8429       0.8622 
     0.84064       0.8559 
     0.84626       0.8598 
     0.85218       0.8375 
       0.851       0.8618 
      0.8554       0.8448 
     0.85476       0.8611 
     0.85338       0.8626 
     0.85742       0.8634 
     0.86132       0.8726 
     0.86314       0.8708 
      0.8628       0.8596 
     0.86796       0.8649 
      0.8715       0.8718 
     0.86872       0.8793 
     0.87078       0.8729 
      0.8764       0.8825 
     0.87954       0.8732 
      0.8774       0.8855 
       0.885       0.8858 
     0.88458       0.8874 
     0.88528       0.8899 
     0.88956       0.8877 
     0.89506        0.894 
     0.89462        0.893 
      0.8915       0.8936 
     0.89574       0.8921 
      0.8978       0.8936 
     0.89614       0.8907 
      0.8967       0.8912 
     0.89642       0.8928 
     0.89764        0.882 
     0.89716        0.894 
     0.89834       0.8966 
     0.89506        0.893 
     0.89714       0.8894 
     0.89858       0.8919 
     0.89728       0.8918 
     0.89858       0.8925 
     0.90076       0.8831 
     0.90058       0.8979 
     0.89668       0.8841 
      0.8986       0.8936 
     0.90126       0.8868 
      0.9003       0.8909 
     0.89856       0.8959 
     0.89914       0.8957 
     0.90356       0.8882 
     0.90112       0.8864 
     0.89722       0.8903 
     0.90102       0.8987 
     0.89876       0.8924 
     0.89978       0.8916 
     0.90164         0.89 
       0.899       0.8934 
     0.90268       0.8871 
     0.90166       0.8851 
     0.90208       0.8942 
     0.90216       0.8999 
     0.90438       0.8892 
      0.9026       0.8909 
     0.90362       0.8837 
     0.90664       0.8994 
     0.90358       0.8963 
     0.90452       0.8912 
     0.90382       0.8948 
     0.90524       0.8964 
     0.90614       0.8956 
     0.90826       0.8853 
     0.90622       0.8964 
     0.90952        0.892 
      0.9089       0.8955 
     0.90798       0.8969 
     0.90862       0.8942 
      0.9106       0.8953 
     0.91214       0.8986 
     0.91054       0.8936 
     0.91028       0.8972 
     0.91254       0.8966 
     0.91304       0.8875 
      0.9135       0.9023 
     0.91266       0.8983 
     0.91346       0.8937 
      0.9201       0.9008 
     0.92008       0.9004 
      0.9215       0.9023 
     0.92346       0.9018 
     0.92358       0.9031 
       0.924       0.9018 
     0.92344       0.9009 
     0.92302       0.9001 
     0.92472       0.9011 
     0.92396       0.9036 
     0.92636       0.9019 
     0.92496       0.9031 
     0.92484       0.9028 
     0.92548       0.9013 
     0.92754       0.9047 
     0.92616       0.9022 
     0.92772       0.9039 
      0.9282       0.9012 
     0.92716       0.9014 
      0.9279       0.9012 
      0.9287       0.9011 
     0.92806       0.9034 
     0.92798       0.9047 
     0.92904       0.9031 
     0.92948       0.9015 
     0.92938       0.9038 
     0.92878        0.905 
        0.93       0.9045 
     0.93034       0.9023 
     0.93102       0.9018 
     0.93044       0.9069 
     0.93084       0.9001 
     0.93242       0.9034 
     0.93206       0.9012 
     0.93262       0.9027 
     0.93082       0.9026 
     0.93144       0.9019 
     0.93224        0.905 
     0.93168       0.9036 
      0.9345       0.9032 
     0.93738       0.9071 
     0.93924       0.9057 
      0.9399       0.9066 
        0.94       0.9069 
     0.94224       0.9063 
      0.9416       0.9068 
     0.94168       0.9065 
      0.9417       0.9085 
     0.94226       0.9083 
       0.943       0.9077 
     0.94258       0.9075 
     0.94218       0.9072 
     0.94116       0.9077 
     0.94146        0.907 
      0.9444       0.9071 
     0.94306       0.9091 
     0.94348       0.9099 
     0.94248       0.9072 
     0.94202        0.908 
     0.94204       0.9065 
      0.9415        0.907 
      0.9435       0.9075 
     0.94352        0.909 
     0.94416       0.9083 
      0.9453       0.9064 
     0.94332       0.9071 
     0.94274       0.9073 
     0.94394       0.9098 
      0.9425       0.9082 
     0.94314       0.9086 
     0.94408       0.9091 
     0.94512       0.9072 
      0.9425       0.9079 
     0.94448       0.9071 
     0.94524       0.9085 
     0.94438       0.9066 
     0.94408       0.9081 
     0.94394       0.9075 
     0.94492       0.9078 
     0.94482       0.9072 
