#      Train        Test
    0.012382     0.011649 
  0.00954911    0.0108054 
  0.00849507    0.0133977 
  0.00786885   0.00712749 
  0.00734143   0.00754873 
  0.00689103   0.00721594 
  0.00661113   0.00802808 
   0.0063756   0.00643023 
  0.00620525    0.0057688 
  0.00604778   0.00550914 
  0.00595348   0.00554907 
  0.00581273   0.00620003 
  0.00574521   0.00862067 
  0.00566374   0.00624765 
  0.00556531   0.00617193 
  0.00548924   0.00598822 
  0.00545859   0.00589071 
  0.00546152   0.00542073 
  0.00528014    0.0069285 
  0.00543798   0.00545422 
  0.00524156   0.00561986 
  0.00526219   0.00510291 
  0.00522086   0.00543978 
  0.00521871   0.00852879 
  0.00513126   0.00564286 
   0.0051133   0.00560164 
  0.00516928   0.00643302 
  0.00513557   0.00668015 
  0.00510113      0.00478 
  0.00501245   0.00508417 
  0.00502918   0.00546314 
  0.00501163   0.00548149 
  0.00501495    0.0051435 
   0.0050176    0.0051936 
  0.00500179   0.00485963 
  0.00495637   0.00719908 
  0.00503415   0.00556772 
  0.00491425   0.00508168 
  0.00496743    0.0043889 
  0.00488294   0.00579939 
  0.00500589   0.00571187 
   0.0049443   0.00568118 
  0.00495688   0.00710241 
  0.00488572   0.00586148 
  0.00492449   0.00508549 
  0.00481311     0.004925 
  0.00495483     0.005454 
  0.00489159    0.0051074 
  0.00481653   0.00519433 
  0.00484911   0.00567319 
  0.00486851   0.00426147 
  0.00482663   0.00419066 
   0.0048512   0.00484114 
   0.0048452   0.00538908 
  0.00485424   0.00515287 
  0.00479765   0.00581193 
  0.00476895   0.00448545 
  0.00481813   0.00573419 
  0.00483439   0.00411008 
  0.00474972   0.00499414 
  0.00352905   0.00283883 
  0.00322854   0.00298682 
  0.00315271   0.00271075 
  0.00308191    0.0029361 
  0.00304167   0.00284584 
  0.00301798   0.00292501 
  0.00298442   0.00284496 
  0.00296682   0.00269927 
   0.0029754   0.00285167 
   0.0029621   0.00294935 
  0.00294839   0.00286436 
  0.00296146   0.00299001 
  0.00296899   0.00335005 
   0.0029969   0.00314614 
  0.00295825   0.00281757 
  0.00297717   0.00314557 
  0.00299348   0.00290397 
  0.00297136   0.00267451 
  0.00300435    0.0029044 
  0.00300801   0.00298545 
  0.00294814    0.0031253 
  0.00296203   0.00410148 
  0.00293424   0.00299003 
  0.00293433    0.0032307 
  0.00296419   0.00284677 
  0.00296647   0.00320132 
  0.00292388   0.00332188 
  0.00292614   0.00294273 
  0.00289948   0.00286649 
  0.00290939   0.00285479 
  0.00287764   0.00310957 
  0.00290695   0.00284499 
  0.00287075   0.00301475 
   0.0028885   0.00290185 
  0.00287245   0.00282353 
  0.00290784   0.00287621 
   0.0028495    0.0033138 
  0.00287241   0.00265571 
  0.00279072   0.00272351 
  0.00288548    0.0027732 
  0.00282737   0.00294719 
   0.0028331   0.00272646 
   0.0028263   0.00304246 
  0.00282035   0.00346143 
  0.00278961   0.00355966 
  0.00281781   0.00275839 
  0.00277231    0.0029092 
  0.00279157   0.00299441 
  0.00284762   0.00290802 
  0.00277975   0.00297808 
    0.002761   0.00289773 
  0.00277766   0.00280812 
  0.00277211   0.00288078 
  0.00276478   0.00312484 
  0.00278152   0.00259535 
  0.00275083       0.0029 
  0.00273641    0.0030626 
  0.00280673   0.00288992 
  0.00275894   0.00280835 
  0.00275108   0.00298845 
    0.002063   0.00206795 
  0.00191026   0.00212729 
  0.00183416   0.00199174 
  0.00178111   0.00196206 
  0.00174027   0.00197884 
  0.00171529   0.00200923 
  0.00169635   0.00208369 
   0.0016665    0.0019874 
  0.00162395    0.0019851 
  0.00161863   0.00199571 
  0.00160891   0.00199378 
  0.00162056   0.00196328 
  0.00160134   0.00199703 
  0.00159964    0.0020686 
  0.00156708   0.00206023 
  0.00156085   0.00210289 
  0.00155911   0.00202646 
  0.00154859   0.00203337 
   0.0015574   0.00210261 
  0.00155971   0.00194627 
  0.00153418   0.00206463 
  0.00154027   0.00201379 
  0.00153845   0.00212412 
  0.00152662   0.00204064 
  0.00148171    0.0019383 
  0.00151696    0.0020985 
  0.00149578   0.00204859 
   0.0015222   0.00217283 
  0.00151077   0.00204582 
  0.00150505   0.00206259 
  0.00148776   0.00208114 
  0.00152238   0.00201081 
  0.00150961   0.00205707 
  0.00148373   0.00193475 
  0.00146919    0.0023307 
  0.00149087   0.00210735 
  0.00150689   0.00209921 
  0.00148665    0.0021557 
   0.0015161   0.00206758 
  0.00148268   0.00219996 
  0.00125914   0.00184373 
  0.00115828   0.00182731 
  0.00112089   0.00184625 
  0.00111189   0.00189514 
  0.00110181   0.00189577 
  0.00109945   0.00187239 
  0.00108417    0.0018473 
   0.0010756   0.00185843 
  0.00109504   0.00191807 
  0.00106851   0.00181141 
  0.00104314   0.00193441 
  0.00101981   0.00187752 
  0.00102908   0.00185408 
  0.00104714   0.00183889 
  0.00103867    0.0018333 
 0.000990518   0.00183243 
  0.00100691   0.00190528 
  0.00104046   0.00185283 
  0.00100482   0.00187462 
 0.000976544   0.00193669 
 0.000980633    0.0019076 
 0.000996662   0.00181258 
 0.000992756   0.00185412 
 0.000980511   0.00191247 
 0.000956129   0.00183319 
 0.000982632   0.00195358 
 0.000960287   0.00189825 
  0.00097142   0.00192675 
 0.000951138   0.00187911 
 0.000950874   0.00187328 
 0.000957837   0.00187306 
 0.000958025   0.00181471 
 0.000974687   0.00184942 
 0.000965536   0.00190439 
 0.000948036   0.00197503 
 0.000943103   0.00189538 
 0.000954104   0.00187812 
 0.000931065   0.00192973 
 0.000941706   0.00190185 
 0.000930111   0.00189645 
