#      Train        Test
      0.4097       0.4971 
     0.55756       0.5348 
     0.60912       0.4836 
     0.64144       0.6851 
     0.66816       0.6732 
     0.68932       0.6995 
     0.70502       0.6715 
     0.71418       0.7333 
     0.72254       0.7553 
     0.72962       0.7617 
     0.73422        0.763 
      0.7404       0.7396 
      0.7447       0.6909 
      0.7474       0.7491 
     0.75256       0.7504 
     0.75538       0.7556 
      0.7574       0.7617 
     0.75556       0.7762 
     0.76334       0.7205 
     0.76064       0.7756 
      0.7678       0.7651 
     0.76426       0.7919 
     0.76906       0.7788 
     0.76878       0.6899 
     0.77304       0.7758 
      0.7725       0.7682 
     0.77034        0.744 
     0.77296       0.7404 
     0.77558       0.7958 
      0.7764       0.7859 
     0.77836       0.7727 
     0.77848       0.7777 
     0.77626       0.7838 
     0.77682       0.7877 
     0.77818       0.7922 
     0.77862       0.7241 
     0.77704       0.7712 
     0.78184       0.7821 
     0.78058       0.8104 
     0.78382       0.7661 
     0.77738       0.7803 
     0.78228       0.7744 
     0.77992       0.7376 
     0.78386       0.7593 
     0.78246       0.7905 
     0.78502       0.7984 
     0.78038       0.7729 
     0.78428       0.7827 
       0.787       0.7913 
     0.78522       0.7662 
     0.78552       0.8103 
     0.78544       0.8183 
     0.78508       0.7991 
     0.78524       0.7844 
     0.78474        0.792 
     0.78756       0.7685 
      0.7891        0.812 
      0.7881       0.7614 
      0.7866       0.8265 
     0.78926       0.7975 
      0.8424       0.8779 
     0.85752       0.8755 
     0.85824       0.8864 
     0.86298        0.876 
     0.86504       0.8835 
     0.86548       0.8776 
     0.86812       0.8825 
     0.86756       0.8854 
     0.86818       0.8819 
      0.8683       0.8784 
     0.86856       0.8801 
     0.86932        0.873 
     0.86998       0.8655 
     0.86588       0.8731 
     0.86828        0.885 
     0.86754       0.8726 
     0.86636       0.8786 
     0.86906       0.8883 
     0.86554       0.8776 
     0.86632       0.8761 
     0.86976       0.8758 
     0.86904       0.8446 
     0.87068       0.8781 
     0.87044       0.8695 
     0.86828        0.889 
     0.86744       0.8701 
     0.86996       0.8684 
     0.86984       0.8779 
     0.87004       0.8823 
      0.8708       0.8814 
     0.87256       0.8715 
     0.86958       0.8823 
     0.87238        0.877 
      0.8711       0.8798 
      0.8714        0.885 
     0.87212       0.8809 
     0.87296       0.8719 
      0.8716       0.8877 
      0.8746       0.8905 
     0.87142       0.8862 
     0.87444       0.8788 
      0.8755        0.887 
     0.87436       0.8765 
     0.87386       0.8634 
     0.87628       0.8602 
      0.8738       0.8869 
      0.8756       0.8803 
     0.87638       0.8788 
     0.87182       0.8782 
     0.87628       0.8827 
     0.87678       0.8838 
     0.87716       0.8831 
     0.87696        0.884 
     0.87726       0.8734 
     0.87462       0.8911 
     0.87766       0.8844 
      0.8764       0.8803 
     0.87582       0.8848 
      0.8774       0.8868 
     0.87608       0.8806 
     0.90888        0.912 
     0.91646       0.9131 
      0.9185       0.9213 
     0.92202       0.9202 
     0.92262       0.9184 
     0.92328       0.9196 
     0.92566       0.9177 
      0.9279       0.9202 
     0.92846       0.9231 
      0.9275       0.9199 
      0.9289       0.9216 
      0.9278       0.9199 
     0.92846       0.9202 
       0.929       0.9209 
     0.93006         0.92 
     0.93026       0.9187 
     0.93136       0.9196 
     0.93184       0.9202 
     0.93094       0.9198 
      0.9314       0.9234 
     0.93118       0.9197 
     0.93184       0.9196 
     0.93186        0.916 
     0.93288       0.9195 
     0.93466       0.9242 
     0.93256         0.92 
     0.93284       0.9206 
     0.93242       0.9202 
     0.93266       0.9217 
     0.93246       0.9195 
     0.93378         0.92 
      0.9322       0.9212 
     0.93204       0.9177 
     0.93376       0.9238 
     0.93484       0.9109 
      0.9326       0.9197 
     0.93248       0.9199 
      0.9341        0.919 
     0.93228       0.9196 
     0.93376       0.9177 
     0.94482       0.9291 
     0.94838       0.9307 
     0.95164       0.9293 
     0.95238       0.9294 
     0.95172       0.9299 
     0.95264       0.9302 
     0.95232        0.928 
     0.95354       0.9287 
     0.95272        0.929 
     0.95328       0.9287 
     0.95542        0.928 
       0.956       0.9291 
       0.955         0.93 
     0.95396       0.9312 
      0.9554       0.9306 
     0.95706       0.9305 
     0.95708       0.9311 
     0.95464        0.929 
     0.95672       0.9297 
     0.95812       0.9279 
     0.95746       0.9283 
      0.9571       0.9309 
     0.95648       0.9307 
     0.95744       0.9316 
     0.95898       0.9301 
     0.95796       0.9282 
     0.95874       0.9304 
     0.95744       0.9305 
     0.95844       0.9309 
      0.9592       0.9319 
     0.95928       0.9327 
     0.95978       0.9335 
     0.95748       0.9332 
     0.95802       0.9315 
     0.95814         0.93 
      0.9596       0.9298 
     0.95856       0.9287 
     0.95974       0.9299 
     0.95982       0.9283 
     0.96024       0.9304 
