#      Train        Test
     0.93806       0.9048 
     0.93666       0.9063 
     0.93692       0.9033 
     0.93776       0.9057 
      0.9376       0.9112 
     0.93822       0.9134 
     0.93756       0.9051 
     0.93884         0.91 
      0.9424       0.9047 
     0.94074       0.9116 
     0.94152       0.9055 
     0.94142       0.9071 
     0.94126       0.9074 
     0.94218       0.9087 
     0.94162       0.9141 
     0.94192       0.9113 
     0.94094       0.9108 
     0.94222       0.9042 
     0.94088        0.908 
      0.9421        0.911 
     0.94136       0.9102 
     0.94178       0.9076 
     0.94312       0.9122 
     0.94158       0.9082 
     0.94118       0.9087 
     0.94188       0.9067 
     0.94156       0.9107 
     0.94242        0.906 
     0.94252       0.9123 
     0.94268       0.9099 
     0.94294       0.9123 
     0.94294        0.909 
     0.94294       0.9055 
     0.94352       0.9087 
     0.94472       0.9119 
      0.9427       0.9008 
      0.9457       0.9101 
     0.94272       0.9059 
      0.9435       0.9037 
     0.94508       0.9111 
     0.94508       0.9093 
      0.9432       0.9052 
     0.94534       0.9037 
      0.9448       0.9121 
      0.9458       0.9117 
     0.94568         0.91 
     0.94408       0.9083 
     0.94476       0.9051 
     0.94746       0.9128 
     0.94626       0.9068 
     0.94532       0.9082 
     0.94656       0.9081 
     0.94698       0.9073 
     0.94474       0.9068 
     0.94552       0.9052 
     0.94686       0.9076 
     0.94616       0.9114 
     0.94504       0.9078 
     0.94742       0.9143 
     0.94706       0.9114 
     0.94758       0.9079 
     0.94648       0.9106 
     0.94792        0.906 
     0.94712        0.912 
     0.94886       0.9075 
       0.946       0.9101 
     0.94826       0.9084 
     0.94918        0.907 
      0.9488        0.907 
      0.9481       0.9099 
     0.94764       0.9127 
     0.94834       0.9098 
     0.94974       0.9118 
      0.9488       0.9067 
     0.95034       0.9129 
     0.94978       0.9067 
     0.94942       0.9095 
      0.9508         0.91 
      0.9504       0.9084 
      0.9499       0.9092 
     0.94966       0.9074 
      0.9495        0.903 
      0.9509       0.9072 
     0.94818       0.9088 
     0.95046       0.9101 
     0.95134       0.9098 
     0.94978       0.9088 
     0.94836       0.9106 
     0.94936        0.911 
     0.95108       0.9115 
      0.9511       0.9113 
     0.95268       0.9142 
     0.94968       0.9096 
     0.95108       0.9142 
     0.95174       0.9112 
      0.9508       0.9123 
     0.95108       0.9101 
     0.95216        0.914 
     0.95026       0.9095 
     0.95084       0.9087 
      0.9525       0.9126 
     0.95238       0.9089 
     0.95134       0.9121 
      0.9528       0.9104 
     0.95316       0.9083 
       0.951       0.9109 
     0.95234       0.9113 
     0.95268       0.9106 
     0.95128       0.9051 
     0.95072       0.9103 
     0.95164       0.9134 
     0.95392       0.9094 
     0.95192       0.9097 
     0.95066       0.9093 
     0.95408       0.9123 
     0.95342       0.9108 
     0.95388       0.9076 
     0.95256       0.9077 
     0.95226       0.9047 
     0.95464       0.9061 
     0.95276       0.9134 
     0.95196       0.9096 
      0.9555       0.9109 
     0.95414       0.9114 
     0.95362       0.9116 
     0.95294        0.907 
     0.95502       0.9115 
     0.95406       0.9064 
     0.95188        0.914 
     0.95456       0.9082 
     0.95532       0.9122 
     0.95286       0.9137 
     0.95464       0.9109 
      0.9533       0.9095 
     0.95568       0.9086 
     0.95694       0.9083 
      0.9562       0.9108 
      0.9545       0.9078 
     0.95592        0.913 
     0.95596       0.9037 
     0.95558       0.9074 
     0.95492        0.909 
     0.95626       0.9054 
     0.95672       0.9118 
     0.95754       0.9096 
     0.95572       0.9137 
      0.9564       0.9106 
     0.95592       0.9128 
     0.95626       0.9136 
     0.95542       0.9117 
     0.95588       0.9104 
     0.95714       0.9104 
     0.95688        0.908 
       0.957         0.91 
     0.95724       0.9107 
     0.95782       0.9153 
      0.9547       0.9097 
     0.95876       0.9131 
      0.9556        0.911 
     0.95756       0.9102 
     0.95788       0.9108 
     0.95766       0.9103 
     0.95884       0.9124 
     0.95782       0.9131 
     0.95838       0.9113 
     0.95798       0.9109 
     0.95822       0.9113 
      0.9575       0.9099 
     0.95714       0.9132 
      0.9563       0.9113 
     0.95682       0.9119 
     0.95906       0.9109 
     0.95764       0.9098 
     0.95632        0.905 
     0.95858       0.9136 
     0.95924       0.9047 
     0.95848        0.911 
     0.95632       0.9102 
       0.957        0.913 
     0.95684       0.9072 
     0.95812       0.9136 
     0.95814       0.9127 
     0.95838       0.9138 
     0.95672         0.91 
     0.95842         0.91 
     0.95958       0.9105 
     0.95896       0.9134 
     0.95868       0.9079 
     0.95906       0.9116 
     0.95942       0.9126 
     0.95834       0.9108 
     0.95944       0.9146 
