#      Train        Test
        0.33       0.4536 
      0.4815       0.4527 
     0.54796       0.5269 
     0.58624       0.6052 
     0.61928        0.572 
     0.64362       0.6772 
      0.6687       0.6593 
      0.6894       0.7213 
     0.69764       0.6815 
     0.71086        0.741 
     0.71762       0.7214 
      0.7274       0.7494 
      0.7402       0.7266 
     0.74152       0.7593 
     0.74454       0.7862 
     0.75932       0.7865 
     0.76272       0.7691 
     0.76778       0.7496 
     0.77106        0.745 
     0.77466       0.7986 
     0.78064       0.8067 
      0.7859       0.7712 
     0.78904       0.8018 
     0.79072        0.817 
     0.79654       0.8146 
     0.79566       0.8178 
     0.80342       0.8355 
     0.79974         0.83 
     0.81268       0.8443 
     0.81356        0.833 
      0.8178       0.7978 
     0.81478       0.8234 
     0.81482       0.8264 
     0.82096        0.837 
     0.82492       0.8493 
      0.8253       0.8346 
     0.82564       0.8315 
      0.8283       0.8213 
      0.8293       0.8384 
     0.82976       0.8565 
     0.83622       0.8614 
     0.83832       0.8502 
     0.83496       0.8695 
     0.83822       0.8438 
     0.84162       0.8747 
      0.8367       0.8559 
     0.84364       0.8624 
     0.84392       0.8703 
      0.8466       0.8578 
     0.84656         0.84 
     0.84764       0.8651 
      0.8472         0.86 
     0.84932       0.8815 
     0.85096       0.8607 
     0.85106       0.8553 
     0.85396       0.8494 
     0.85154       0.8742 
      0.8529       0.8589 
     0.85262       0.8471 
     0.85954       0.8792 
     0.89006        0.902 
     0.89786       0.9051 
     0.90146       0.9037 
     0.90414       0.9082 
     0.90516       0.9078 
      0.9067       0.9058 
     0.90626       0.9101 
     0.90748       0.9074 
     0.91054       0.9093 
     0.91042       0.9089 
     0.91066        0.909 
      0.9095       0.9088 
     0.91034       0.9066 
     0.91322       0.9128 
      0.9132       0.9107 
     0.91578       0.9114 
     0.91444       0.9043 
     0.91528       0.9131 
     0.91504        0.913 
     0.91716       0.9136 
     0.91714       0.9119 
     0.91908        0.914 
     0.91796       0.9127 
     0.92026       0.9112 
     0.92106       0.9102 
     0.92106       0.9131 
     0.91982       0.9132 
     0.92078       0.9117 
     0.92038       0.9155 
     0.92174       0.9135 
     0.92262       0.9132 
     0.92064        0.917 
     0.92396       0.9137 
       0.922       0.9119 
     0.92226       0.9149 
     0.92456       0.9142 
     0.92352       0.9111 
     0.92478       0.9115 
      0.9243       0.9143 
     0.92636       0.9154 
     0.92394       0.9089 
     0.92534        0.914 
     0.92574       0.9132 
     0.92684       0.9113 
     0.92692       0.9167 
     0.92752       0.9115 
     0.92722       0.9143 
     0.92866       0.9115 
     0.92824       0.9153 
     0.92738       0.9167 
     0.92802       0.9165 
      0.9307       0.9144 
      0.9313       0.9189 
     0.92994       0.9142 
     0.93226       0.9175 
     0.93166       0.9165 
     0.93064       0.9138 
      0.9299       0.9125 
     0.92978       0.9107 
     0.93162       0.9123 
      0.9406       0.9204 
     0.94364       0.9192 
       0.945       0.9203 
      0.9435       0.9186 
     0.94628       0.9201 
     0.94562       0.9189 
     0.94538         0.92 
       0.947       0.9205 
     0.94626       0.9192 
     0.94676       0.9188 
     0.94766       0.9203 
     0.94602       0.9195 
     0.94798       0.9209 
      0.9489       0.9229 
     0.94632       0.9205 
     0.94776       0.9201 
     0.94864       0.9212 
     0.94674       0.9208 
      0.9479       0.9219 
     0.94654       0.9191 
     0.94698       0.9201 
     0.94846       0.9213 
       0.949         0.92 
     0.94816       0.9193 
     0.94746       0.9192 
     0.94942       0.9211 
     0.94926       0.9197 
      0.9503       0.9206 
     0.94912        0.921 
     0.95042       0.9197 
     0.94928       0.9216 
     0.94954        0.919 
     0.95082       0.9211 
     0.94966       0.9192 
       0.951         0.92 
     0.94914       0.9204 
     0.95144       0.9223 
     0.95172       0.9196 
     0.95042       0.9209 
     0.95236        0.921 
      0.9521       0.9205 
     0.95334       0.9224 
      0.9527       0.9198 
     0.95322       0.9223 
     0.95378        0.921 
     0.95416       0.9209 
     0.95294       0.9207 
     0.95356       0.9206 
      0.9547       0.9205 
      0.9543       0.9201 
     0.95448       0.9201 
     0.95318       0.9204 
     0.95518        0.921 
     0.95474       0.9215 
     0.95428       0.9212 
     0.95404       0.9208 
     0.95546        0.921 
     0.95278       0.9215 
     0.95332       0.9211 
      0.9548       0.9214 
     0.95354       0.9216 
     0.95506       0.9227 
     0.95282       0.9212 
      0.9551       0.9217 
     0.95578       0.9206 
     0.95448       0.9197 
     0.95484       0.9202 
     0.95452       0.9209 
     0.95532       0.9207 
     0.95364       0.9207 
      0.9533       0.9205 
     0.95508       0.9213 
      0.9558        0.921 
     0.95442       0.9209 
      0.9545       0.9208 
      0.9555       0.9204 
     0.95368       0.9201 
     0.95534       0.9209 
     0.95448       0.9208 
     0.95532       0.9213 
