#      Train        Test
     0.40554       0.5171 
     0.55554       0.5495 
     0.60946       0.6176 
     0.64392       0.5958 
     0.66848       0.6686 
     0.68748       0.6617 
      0.7061       0.7071 
     0.71994       0.7535 
     0.73168       0.7447 
     0.74134       0.7433 
      0.7505       0.7627 
     0.75406       0.7912 
     0.76608       0.7974 
     0.77012       0.7901 
     0.77522       0.7874 
     0.78432        0.777 
     0.78842       0.8048 
     0.78988       0.7958 
     0.79756       0.8329 
     0.79838       0.8329 
     0.80716       0.8145 
     0.80606       0.8006 
     0.80804       0.7921 
     0.81342       0.8376 
      0.8175       0.8353 
     0.81746       0.8357 
     0.82092       0.8365 
      0.8246       0.8227 
     0.82358       0.8332 
      0.8261       0.8323 
     0.82662       0.8369 
     0.83142       0.8543 
      0.8323        0.847 
     0.83376       0.8451 
     0.83462       0.8509 
      0.8379       0.8546 
     0.83928       0.8578 
     0.84542       0.8462 
     0.84216       0.8638 
     0.84554       0.8507 
     0.85156       0.8495 
     0.85218       0.8652 
     0.85012       0.8544 
     0.85622       0.8703 
     0.85978       0.8627 
     0.85868       0.8661 
     0.86036       0.8665 
     0.86328        0.858 
     0.86688       0.8775 
     0.87164       0.8776 
     0.87366        0.881 
     0.87294       0.8799 
     0.87418       0.8794 
     0.87574       0.8829 
     0.88298       0.8812 
     0.88318       0.8817 
     0.88274       0.8857 
     0.88368       0.8727 
     0.88668       0.8837 
     0.88676       0.8802 
     0.89374       0.8929 
      0.8938        0.888 
     0.89662       0.8935 
     0.89544       0.8953 
     0.89544       0.8849 
     0.89472       0.8971 
      0.8982       0.8948 
     0.89848       0.8919 
     0.89542       0.8811 
     0.89552       0.8935 
      0.8968       0.8985 
     0.89662       0.8909 
     0.89734       0.8849 
      0.8976       0.8929 
      0.8989       0.8926 
     0.89762       0.8898 
     0.89908       0.8921 
     0.89914       0.8946 
     0.89966       0.8918 
      0.8993       0.8931 
      0.8986       0.8925 
     0.89856       0.8869 
     0.89872       0.8896 
     0.89768       0.8916 
      0.8999       0.8962 
     0.89978       0.8886 
     0.90044       0.8841 
     0.90008       0.8942 
     0.90062       0.8923 
     0.90118       0.8937 
     0.90134       0.8982 
     0.90022       0.8908 
      0.8987        0.896 
     0.90062       0.8969 
     0.90458       0.8974 
     0.90268       0.8918 
      0.9017       0.8907 
     0.90502       0.8976 
     0.90344       0.8904 
     0.90598       0.8917 
      0.9054       0.8931 
     0.90502       0.8904 
     0.90356       0.8952 
     0.90474       0.8905 
     0.90776        0.896 
     0.90726       0.8975 
     0.90896       0.8963 
      0.9095       0.8927 
     0.90834       0.8967 
     0.90758       0.8911 
       0.907       0.8921 
      0.9087       0.8957 
     0.91146       0.8961 
     0.90844          0.9 
     0.91134       0.8955 
     0.91178       0.8963 
     0.91266        0.899 
      0.9135       0.8963 
      0.9112       0.8981 
     0.91162        0.902 
      0.9192       0.9026 
     0.92098       0.9034 
      0.9206       0.9055 
     0.92118       0.8967 
     0.92348       0.9019 
     0.92134       0.9044 
     0.92502       0.9022 
     0.92576       0.9056 
     0.92494       0.9052 
     0.92488       0.9052 
      0.9253        0.903 
     0.92728       0.9053 
     0.92684        0.906 
     0.92582       0.9068 
     0.92716       0.9028 
     0.92778       0.9015 
     0.92766       0.9021 
     0.92726       0.9008 
     0.92928       0.9047 
     0.92804       0.9032 
     0.92902       0.9077 
     0.92724       0.9043 
     0.92878       0.9038 
     0.92924       0.9051 
     0.92978       0.9056 
      0.9299       0.9058 
      0.9289       0.9052 
     0.93282       0.9045 
     0.93236       0.9065 
     0.92974       0.9073 
     0.93232       0.9051 
     0.93098       0.9057 
     0.93092       0.9051 
     0.93068       0.9068 
     0.93256       0.9105 
      0.9339        0.908 
       0.932       0.9092 
     0.93142       0.9083 
     0.93294       0.9055 
     0.93326       0.9079 
     0.94026       0.9097 
     0.93868       0.9117 
     0.94198       0.9112 
     0.94036       0.9091 
     0.94052       0.9114 
     0.94212       0.9111 
     0.94178       0.9118 
     0.94266       0.9111 
     0.94196        0.911 
      0.9431       0.9115 
     0.94192       0.9122 
      0.9425       0.9107 
      0.9417       0.9127 
     0.94374       0.9115 
     0.94278        0.911 
     0.94248       0.9125 
     0.94266        0.911 
     0.94394       0.9123 
      0.9427       0.9115 
     0.94328       0.9119 
     0.94428       0.9117 
      0.9429       0.9108 
     0.94392       0.9108 
     0.94352       0.9113 
     0.94522       0.9121 
     0.94374       0.9093 
     0.94404       0.9121 
      0.9455       0.9133 
      0.9418         0.91 
     0.94428       0.9109 
     0.94344       0.9108 
      0.9445        0.913 
     0.94518       0.9114 
     0.94598       0.9112 
     0.94642       0.9117 
     0.94534       0.9131 
     0.94478       0.9107 
     0.94322       0.9098 
     0.94462       0.9126 
      0.9449       0.9102 
