#      Train        Test
     0.41132       0.4903 
     0.58316       0.4958 
     0.64166       0.6026 
      0.6752       0.7049 
     0.70778       0.7029 
     0.73358        0.734 
     0.74692       0.7596 
     0.76636       0.7804 
     0.77342       0.7929 
     0.78578       0.8129 
     0.79008       0.8092 
     0.80118       0.8237 
     0.80408         0.83 
     0.81168       0.8405 
     0.81614       0.8253 
      0.8213        0.841 
     0.82404       0.8265 
      0.8314       0.8364 
     0.83522       0.8442 
      0.8387       0.8557 
      0.8422       0.8489 
      0.8447       0.8378 
      0.8465       0.8409 
     0.84896       0.8485 
     0.85284       0.8596 
     0.85628       0.8432 
     0.85932       0.8662 
     0.86008       0.8758 
     0.86164       0.8742 
     0.86432       0.8692 
     0.86546       0.8657 
     0.86798       0.8685 
     0.87038        0.874 
     0.87158        0.876 
      0.8759       0.8851 
     0.87488       0.8798 
     0.87768       0.8831 
      0.8783       0.8911 
     0.87972       0.8801 
     0.88038       0.8847 
     0.88034        0.875 
     0.88352       0.8895 
     0.88544       0.8921 
     0.88694       0.8899 
     0.88758       0.8855 
      0.8923        0.889 
     0.89268       0.8917 
     0.88916       0.8875 
     0.89608       0.8996 
     0.89378       0.8899 
     0.89554       0.8881 
     0.89764       0.8985 
     0.89752       0.8949 
      0.8996       0.8875 
     0.89976       0.8951 
     0.89858       0.8962 
     0.90008       0.8951 
     0.90182       0.8994 
     0.90388       0.8959 
     0.90284       0.8994 
     0.92338       0.9137 
     0.92734       0.9129 
      0.9286       0.9172 
     0.92896       0.9144 
      0.9308       0.9157 
     0.93066       0.9172 
     0.93484       0.9155 
      0.9342       0.9164 
     0.93346       0.9189 
     0.93372       0.9172 
     0.93592       0.9183 
     0.93552       0.9163 
     0.93736       0.9167 
     0.93532       0.9162 
     0.93646       0.9145 
       0.937       0.9189 
     0.93902       0.9161 
     0.93804       0.9192 
     0.93772        0.919 
     0.93968       0.9184 
     0.93952       0.9151 
      0.9392       0.9186 
     0.94002       0.9175 
     0.94224       0.9166 
     0.94036       0.9189 
     0.94086       0.9154 
     0.94278       0.9179 
     0.94146       0.9157 
     0.94358       0.9169 
     0.94514       0.9182 
     0.94196       0.9183 
      0.9442       0.9174 
     0.94284       0.9193 
     0.94278       0.9173 
      0.9425       0.9164 
     0.94526       0.9198 
     0.94452       0.9161 
     0.94438       0.9174 
     0.94364       0.9168 
     0.94476         0.92 
      0.9461       0.9165 
     0.94336        0.918 
     0.94702       0.9181 
     0.94714       0.9184 
     0.94758       0.9178 
     0.94674       0.9163 
     0.94778       0.9171 
     0.94734       0.9163 
     0.94724        0.919 
     0.94832       0.9189 
     0.94936       0.9192 
      0.9486       0.9174 
     0.94782       0.9182 
     0.94922       0.9177 
     0.94924        0.916 
     0.94998       0.9156 
      0.9498       0.9153 
     0.94822       0.9156 
     0.94778       0.9156 
     0.94928       0.9157 
     0.95292       0.9196 
     0.95464       0.9201 
      0.9562       0.9194 
     0.95772       0.9186 
     0.95462       0.9204 
     0.95626       0.9179 
     0.95606       0.9182 
      0.9562       0.9195 
     0.95598       0.9211 
      0.9553       0.9204 
     0.95582       0.9192 
     0.95504       0.9203 
     0.95748       0.9203 
     0.95714       0.9197 
     0.95564       0.9211 
      0.9569       0.9199 
     0.95626        0.919 
     0.95662       0.9191 
     0.95786       0.9199 
     0.95608       0.9203 
     0.95674       0.9196 
     0.95778       0.9216 
      0.9572       0.9198 
     0.95708         0.92 
     0.95828       0.9192 
     0.95696       0.9178 
     0.95938       0.9181 
      0.9582       0.9191 
     0.95868        0.919 
     0.95672       0.9201 
     0.95768       0.9192 
     0.95732       0.9183 
     0.95862       0.9211 
     0.95834       0.9184 
     0.95724       0.9196 
     0.95856       0.9187 
     0.95878       0.9195 
     0.95934       0.9188 
     0.95946       0.9202 
     0.95918       0.9206 
     0.95912       0.9202 
     0.95822       0.9201 
     0.96022       0.9195 
     0.95984       0.9203 
      0.9603       0.9192 
     0.95902       0.9193 
     0.96024       0.9192 
     0.95888       0.9192 
     0.95884       0.9193 
     0.96088       0.9191 
     0.95886       0.9186 
      0.9592       0.9196 
      0.9606       0.9214 
      0.9595       0.9208 
     0.95904       0.9205 
     0.95978       0.9195 
     0.95964       0.9192 
     0.95908       0.9209 
     0.96112       0.9192 
     0.96118       0.9197 
     0.95878       0.9198 
     0.96196       0.9192 
     0.96004       0.9202 
     0.96096       0.9194 
     0.96082         0.92 
     0.95988       0.9197 
     0.95988       0.9218 
     0.96098       0.9198 
     0.96098       0.9203 
     0.96198       0.9201 
     0.96088       0.9202 
     0.95842       0.9207 
      0.9594         0.92 
     0.95972       0.9192 
     0.95952       0.9212 
     0.96114         0.92 
     0.96014       0.9206 
     0.96128       0.9199 
     0.96098       0.9198 
     0.96016       0.9202 
