#      Train        Test
     0.34784        0.418 
     0.48952       0.4682 
     0.55074       0.5772 
     0.58702        0.572 
     0.62288       0.6088 
      0.6478        0.656 
     0.67516       0.7154 
     0.68936       0.7246 
     0.70336       0.6728 
     0.71278       0.7297 
     0.72448       0.7445 
      0.7354       0.7705 
     0.74396       0.7964 
     0.75454       0.7735 
     0.75748       0.7153 
     0.76098       0.8021 
     0.76516       0.7676 
      0.7762       0.7713 
     0.78214       0.7869 
     0.78218       0.8135 
     0.78568       0.8055 
     0.78864       0.7943 
     0.79944       0.8151 
     0.80352       0.8309 
     0.80454        0.798 
     0.80824       0.8244 
     0.80832       0.8292 
     0.81294       0.8306 
      0.8156       0.8084 
     0.81974       0.8155 
     0.81948       0.8348 
     0.82476       0.8384 
      0.8267        0.863 
     0.82572       0.8202 
     0.82856       0.8491 
     0.83186       0.8337 
      0.8327       0.8544 
     0.83678       0.8662 
     0.83752       0.8401 
     0.83916       0.8584 
      0.8394        0.863 
     0.84086       0.8268 
     0.84436       0.8275 
     0.83984       0.8474 
      0.8508       0.8485 
     0.84606       0.8593 
     0.84844       0.8564 
     0.84836       0.8627 
     0.85232       0.8601 
     0.85292       0.8664 
     0.85592       0.8719 
     0.85168       0.8588 
     0.85748       0.8639 
     0.85412        0.856 
     0.85698       0.8701 
     0.85622       0.8696 
     0.86056       0.8786 
     0.86234       0.8722 
     0.85988       0.8755 
     0.86312       0.8846 
     0.89526       0.9061 
     0.90204       0.9019 
     0.90514       0.9059 
     0.90682       0.9032 
      0.9077       0.9053 
     0.91084       0.9049 
     0.91178       0.9108 
     0.91102       0.9086 
     0.91538       0.9094 
     0.91414       0.9043 
     0.91568       0.9067 
     0.91554       0.9088 
     0.91632       0.9073 
     0.91538       0.9071 
     0.91806       0.9102 
     0.91632       0.9135 
     0.91874       0.9088 
     0.91882        0.915 
      0.9184        0.909 
     0.92024       0.9166 
      0.9204       0.9159 
      0.9202        0.913 
     0.92036       0.9108 
     0.92306       0.9062 
     0.92276       0.9099 
     0.92114       0.9039 
       0.924       0.9117 
     0.92484       0.9138 
      0.9242       0.9106 
     0.92604       0.9094 
     0.92478       0.9068 
     0.92504       0.9109 
     0.92552        0.915 
     0.92724       0.9118 
     0.92678       0.9062 
     0.92642       0.9143 
      0.9265       0.9139 
      0.9284       0.9168 
     0.92566       0.9117 
     0.92924       0.9138 
     0.92848       0.9134 
     0.92964       0.9163 
     0.92926       0.9134 
     0.92844       0.9164 
      0.9308       0.9146 
     0.93188       0.9148 
     0.93068       0.9114 
     0.93038       0.9159 
     0.93084       0.9088 
     0.93018       0.9152 
     0.93116       0.9147 
     0.93302       0.9146 
      0.9306       0.9105 
     0.93264       0.9146 
      0.9322       0.9146 
     0.93264       0.9143 
     0.93444       0.9149 
      0.9309       0.9165 
     0.93516        0.918 
     0.93484       0.9152 
     0.94242         0.92 
     0.94552       0.9198 
      0.9476       0.9201 
     0.94642       0.9195 
      0.9463       0.9203 
     0.94752       0.9191 
     0.94616       0.9215 
     0.94902       0.9193 
     0.94856       0.9206 
     0.94846       0.9203 
     0.94834       0.9197 
      0.9491       0.9173 
     0.94814       0.9208 
     0.94978       0.9195 
     0.95028       0.9205 
     0.95012       0.9202 
      0.9501        0.921 
     0.94876       0.9202 
     0.94942       0.9203 
     0.94966       0.9193 
     0.95006       0.9207 
     0.95192       0.9186 
     0.95042       0.9219 
     0.94964       0.9199 
     0.95122         0.92 
     0.95122       0.9207 
      0.9509       0.9206 
     0.95286       0.9209 
     0.95152       0.9189 
     0.95218       0.9191 
     0.95122       0.9212 
      0.9514       0.9215 
     0.95122       0.9197 
     0.95276       0.9182 
     0.95208        0.922 
      0.9537       0.9187 
     0.95166       0.9195 
     0.95232       0.9206 
     0.95218       0.9205 
     0.95206       0.9196 
     0.95538       0.9212 
     0.95494       0.9223 
     0.95422       0.9209 
     0.95572       0.9219 
     0.95614       0.9212 
     0.95546        0.922 
     0.95544       0.9217 
      0.9546       0.9227 
     0.95476       0.9216 
     0.95532        0.922 
      0.9535        0.922 
     0.95472       0.9219 
     0.95604       0.9237 
     0.95552       0.9222 
     0.95692       0.9213 
     0.95526       0.9204 
     0.95604       0.9221 
     0.95612       0.9207 
      0.9561       0.9215 
       0.956       0.9218 
     0.95638       0.9202 
     0.95708        0.922 
     0.95656       0.9209 
     0.95524       0.9226 
     0.95582       0.9211 
     0.95734       0.9206 
     0.95786       0.9209 
     0.95624       0.9207 
     0.95634       0.9224 
       0.956       0.9209 
      0.9573       0.9209 
     0.95718       0.9211 
     0.95478       0.9208 
     0.95658       0.9223 
      0.9572       0.9208 
     0.95664       0.9208 
     0.95634       0.9203 
     0.95706       0.9207 
     0.95834       0.9206 
     0.95584       0.9211 
