#      Train        Test
     0.94766       0.9083 
     0.94786       0.9059 
      0.9462        0.902 
      0.9477       0.9083 
      0.9459        0.904 
     0.94752       0.9086 
     0.94832       0.9085 
      0.9477       0.9052 
     0.94658       0.9045 
     0.94934       0.9073 
     0.95026       0.9071 
       0.948        0.901 
       0.948       0.9098 
     0.94752        0.909 
     0.94684        0.908 
     0.94888       0.9053 
     0.94992       0.9084 
     0.94954       0.9054 
     0.94952        0.911 
     0.95064       0.9092 
     0.95018       0.9085 
     0.94804       0.9062 
      0.9488       0.9102 
     0.94976        0.909 
     0.95016       0.9075 
      0.9508       0.9108 
     0.95002         0.91 
     0.94986       0.9088 
     0.95062       0.9068 
     0.95064       0.9131 
     0.95172       0.9078 
     0.95098       0.9052 
      0.9526       0.9071 
     0.95064       0.9125 
      0.9514       0.9082 
     0.95064       0.9081 
     0.95098       0.9064 
     0.94978       0.9091 
     0.95004       0.9104 
     0.95268       0.9054 
      0.9521       0.9103 
     0.95246       0.9081 
      0.9511       0.9088 
     0.94968       0.9063 
     0.95152       0.9058 
     0.95206       0.9088 
     0.95384       0.9047 
      0.9514       0.9075 
     0.95404       0.9083 
      0.9518       0.9076 
     0.95312       0.9057 
     0.95116       0.9048 
     0.95248       0.9079 
     0.95366       0.9086 
     0.95148       0.9093 
     0.95466       0.9093 
     0.95486       0.9057 
      0.9524       0.9108 
     0.95286       0.9084 
     0.95152       0.9076 
      0.9512       0.9063 
      0.9535       0.9073 
     0.95416       0.9073 
     0.95226       0.9089 
     0.95518       0.9099 
     0.95452        0.909 
     0.95496        0.908 
      0.9552       0.9108 
      0.9548       0.9081 
     0.95508       0.9091 
      0.9544       0.9066 
     0.95464       0.9093 
     0.95582       0.9084 
     0.95382       0.9108 
     0.95564       0.9054 
     0.95488       0.9069 
     0.95232       0.9056 
     0.95432       0.9085 
     0.95604       0.9088 
     0.95626        0.905 
     0.95598       0.9071 
     0.95572       0.9084 
     0.95432       0.9115 
     0.95534       0.9039 
     0.95522        0.909 
     0.95556       0.9057 
     0.95608       0.9101 
     0.95794       0.9065 
     0.95702       0.9103 
     0.95676       0.9061 
     0.95532       0.9061 
     0.95656       0.9119 
     0.95556       0.9071 
     0.95458       0.9107 
      0.9563       0.9067 
     0.95586       0.9076 
     0.95718       0.9088 
      0.9564       0.9089 
     0.95678       0.9106 
     0.95482       0.9066 
     0.95704       0.9056 
     0.95744       0.9083 
     0.95502       0.9074 
     0.95756       0.9053 
     0.95788       0.9055 
     0.95712       0.9099 
     0.95702       0.9098 
      0.9567       0.9121 
      0.9593       0.9078 
     0.95732       0.9089 
      0.9583       0.9124 
     0.95718       0.9123 
     0.95906        0.908 
     0.95766       0.9071 
     0.95788       0.9067 
     0.95724       0.9067 
      0.9568       0.9053 
     0.95688        0.911 
     0.95638        0.911 
      0.9583       0.9099 
      0.9579       0.9078 
     0.95946       0.9133 
     0.95638       0.9073 
     0.95892       0.9053 
     0.95814       0.9125 
      0.9591        0.913 
     0.95816       0.9088 
     0.95918       0.9086 
     0.95838       0.9103 
     0.96014        0.912 
     0.95862       0.9082 
     0.95864       0.9085 
     0.95984       0.9048 
      0.9593       0.9049 
     0.95722       0.9133 
     0.95842       0.9077 
     0.95976       0.9127 
     0.95916       0.9088 
     0.95898       0.9132 
     0.96094       0.9101 
     0.96172       0.9071 
     0.95984        0.907 
     0.95838       0.9087 
     0.95922       0.9139 
     0.95982        0.907 
      0.9603       0.9073 
     0.96068       0.9099 
     0.95986       0.9086 
      0.9595       0.9106 
     0.96028       0.9102 
     0.96004       0.9089 
     0.95938       0.9075 
     0.95986       0.9086 
     0.96096       0.9086 
     0.96126       0.9116 
      0.9598       0.9114 
     0.96284       0.9116 
     0.96262       0.9114 
     0.96008       0.9074 
     0.96016       0.9076 
     0.96082       0.9093 
       0.962       0.9123 
     0.96214       0.9071 
     0.96154        0.909 
     0.96088       0.9102 
     0.96222       0.9113 
     0.95904       0.9081 
      0.9608       0.9103 
     0.95912       0.9095 
     0.96284       0.9085 
     0.96028        0.912 
     0.96276       0.9094 
       0.962       0.9073 
      0.9609       0.9126 
      0.9619       0.9094 
