#      Train        Test
      0.1707        0.125 
     0.15994       0.1511 
     0.16146       0.0792 
     0.16574       0.1251 
      0.1655       0.1118 
     0.15788       0.1036 
     0.15962          0.1 
      0.1668          0.1 
     0.16732       0.0999 
     0.16028       0.1001 
     0.16036       0.1021 
     0.16296        0.124 
     0.16002       0.1472 
     0.16038       0.1165 
     0.16028       0.1132 
     0.16156          0.1 
     0.16198       0.1127 
     0.15424       0.1014 
       0.165       0.1045 
     0.15878       0.1079 
     0.15838       0.1012 
     0.16338          0.1 
     0.15556          0.1 
     0.16128       0.1196 
     0.15908       0.1142 
      0.1565       0.1155 
     0.15668       0.1042 
     0.15996       0.1268 
     0.15976       0.1022 
     0.16192       0.1408 
     0.15966       0.1102 
     0.15818       0.1072 
     0.15894       0.1015 
     0.15404       0.1252 
     0.15722       0.1469 
     0.15556          0.1 
      0.1587       0.1564 
     0.15458        0.147 
      0.1651       0.1066 
     0.15846          0.1 
     0.15926       0.1023 
     0.15294          0.1 
      0.1645          0.1 
     0.15648       0.0947 
     0.15606       0.0964 
     0.14914       0.1595 
     0.16022       0.1332 
     0.16144       0.1009 
     0.15306          0.1 
     0.16454       0.0964 
      0.1606       0.1395 
     0.15838       0.1002 
     0.15438       0.0917 
     0.16094       0.1092 
     0.16172          0.1 
      0.1505       0.1128 
      0.1625          0.1 
     0.16338          0.1 
     0.15906       0.1155 
      0.1622          0.1 
     0.24406       0.1853 
     0.25034       0.1026 
       0.249       0.2126 
     0.24752       0.1157 
      0.2481       0.1786 
     0.25124       0.1779 
     0.24912       0.2379 
     0.24922       0.1715 
     0.25412       0.1297 
     0.25266       0.1046 
     0.25322       0.1928 
     0.25496       0.2055 
     0.26316       0.1719 
     0.26222       0.1841 
     0.24716       0.1737 
     0.25328         0.11 
     0.25562       0.2179 
     0.26346       0.2157 
       0.257       0.1877 
     0.25446        0.177 
     0.25996       0.1454 
      0.2655       0.1369 
     0.27024        0.222 
     0.25986       0.2107 
     0.26592       0.2117 
     0.26166       0.0998 
     0.26686        0.192 
     0.25556       0.1762 
     0.26024       0.2275 
     0.26296       0.1776 
     0.26158        0.194 
     0.26338        0.171 
     0.27496       0.1865 
     0.27216       0.1899 
     0.26916       0.1967 
     0.27596       0.1885 
     0.26896       0.1782 
     0.25314       0.1519 
      0.2611       0.1982 
      0.2599       0.2662 
     0.27172        0.264 
     0.27232       0.2047 
     0.27072       0.2397 
      0.2673       0.1488 
     0.26876       0.1508 
     0.27008       0.1057 
      0.2665       0.1492 
     0.25422       0.2169 
     0.25276        0.168 
     0.26048       0.1574 
     0.25954       0.1313 
     0.26418       0.1137 
     0.26284       0.2294 
     0.26036       0.1475 
     0.26952       0.2162 
     0.26108       0.1836 
     0.26664       0.1388 
     0.26432        0.194 
     0.26128       0.1948 
     0.26792       0.2671 
     0.37132          0.3 
      0.4451       0.4135 
      0.4762       0.2923 
     0.49324       0.4037 
     0.50898       0.4548 
     0.52114       0.4301 
     0.53844       0.4173 
     0.54296        0.415 
     0.54884       0.4038 
     0.55882       0.5027 
      0.5677       0.3735 
       0.572       0.4788 
     0.57848       0.4875 
     0.57938       0.5293 
     0.58914       0.5531 
     0.59228         0.49 
     0.59988       0.5844 
     0.60568       0.5455 
     0.61016       0.5106 
     0.61236       0.5291 
     0.61742       0.5324 
     0.62588       0.4983 
     0.62956       0.3982 
     0.63276       0.5448 
     0.63604       0.5415 
      0.6359       0.5024 
     0.63632        0.512 
     0.64356       0.6303 
     0.64206       0.5209 
     0.64582       0.5554 
     0.64418       0.5754 
     0.65062       0.6305 
     0.65076       0.6097 
     0.65278       0.6214 
     0.65754        0.618 
     0.65586       0.4189 
      0.6556       0.5459 
     0.65748       0.6287 
     0.65812       0.6631 
     0.66366        0.531 
     0.72658       0.7586 
     0.74098       0.7596 
     0.74736        0.764 
     0.75314       0.7654 
     0.75806       0.7789 
     0.76058       0.7725 
     0.76502       0.7792 
     0.76846       0.7874 
     0.77266       0.7611 
     0.77524       0.7819 
     0.77786       0.7911 
     0.78168       0.7682 
     0.78054       0.8122 
      0.7842       0.7346 
     0.78762       0.8202 
     0.78632       0.8048 
     0.78858       0.8127 
     0.79084       0.8091 
      0.7929       0.8012 
     0.79356       0.8149 
     0.79476       0.7957 
     0.79634       0.8097 
     0.79834       0.8143 
     0.79962        0.817 
     0.79954        0.828 
      0.7994       0.8105 
     0.80494       0.7625 
     0.80372       0.7757 
     0.80482       0.8246 
     0.80518       0.7993 
     0.80644       0.8241 
     0.80664       0.8067 
      0.8079        0.806 
     0.80904       0.8183 
     0.80748       0.7699 
     0.80968       0.8403 
      0.8099       0.7832 
     0.80912       0.8215 
     0.81162       0.7973 
     0.81044        0.818 
