#      Train        Test
   0.0184882    0.0214558 
   0.0191747    0.0185092 
   0.0184695    0.0391927 
    0.018331    0.0210385 
   0.0184802    0.0195426 
   0.0189556    0.0197958 
   0.0196185    0.0206907 
   0.0180482    0.0204824 
   0.0181199    0.0216488 
   0.0188862    0.0188553 
   0.0182479     0.069052 
   0.0185781     0.423253 
   0.0187352    0.0180324 
   0.0186583    0.0189923 
   0.0184704    0.0186571 
   0.0185384     0.143567 
   0.0184355    0.0203115 
   0.0194059    0.0244069 
   0.0183842     0.025965 
   0.0187126    0.0193163 
   0.0185568     0.105911 
    0.018319    0.0250116 
   0.0191869    0.0254405 
   0.0184527    0.0245734 
   0.0184966    0.0190296 
   0.0190812    0.0256556 
   0.0189471     0.653273 
   0.0186407     0.033664 
   0.0185561    0.0213756 
   0.0184525    0.0190312 
   0.0186946    0.0200886 
   0.0185871    0.0351985 
   0.0187598    0.0226974 
   0.0187667    0.0246417 
   0.0186627      0.03128 
   0.0188163     0.890039 
   0.0187084      0.03089 
    0.018949    0.0188144 
   0.0184542    0.0189387 
   0.0186856    0.0262253 
   0.0187043    0.0211425 
   0.0193421    0.0231734 
   0.0182098    0.0318328 
   0.0183439    0.0190095 
   0.0188306    0.0191614 
   0.0194925    0.0195906 
   0.0186974    0.0193717 
   0.0186058     0.145583 
    0.019588     0.022721 
   0.0181554    0.0242652 
   0.0180931    0.0181753 
   0.0188054    0.0192607 
   0.0186699    0.0198791 
   0.0187957    0.0209579 
   0.0184589    0.0233869 
   0.0203743    0.0186801 
   0.0182353    0.0228368 
   0.0182631    0.0213228 
   0.0183263    0.0198439 
   0.0182986      0.02108 
   0.0154993    0.0169026 
   0.0152817    0.0221783 
   0.0152232     0.015484 
    0.015188    0.0221294 
   0.0152116    0.0171342 
    0.015112    0.0167202 
   0.0151034    0.0151672 
   0.0150991    0.0184275 
   0.0150609    0.0189376 
   0.0151292     0.102072 
   0.0151079    0.0200991 
     0.01501      0.01741 
   0.0148847    0.0212281 
   0.0148925    0.0533399 
   0.0150591    0.0234229 
   0.0149949    0.0194512 
   0.0149772    0.0158752 
    0.014858    0.0169428 
   0.0149855    0.0182875 
   0.0149833    0.0209054 
   0.0149304    0.0209591 
   0.0149496    0.0198339 
   0.0147569    0.0180746 
   0.0149119    0.0169819 
   0.0147966    0.0170129 
   0.0148883    0.0302237 
   0.0148071    0.0252796 
   0.0149049    0.0183918 
   0.0148863    0.0157552 
   0.0148658    0.0183666 
   0.0148918    0.0226165 
   0.0148415    0.0221105 
   0.0147399    0.0170891 
   0.0147529    0.0177313 
   0.0147863    0.0236893 
   0.0147148     0.020198 
   0.0147256    0.0180835 
   0.0150338    0.0179877 
   0.0148701    0.0201098 
   0.0148872    0.0151071 
   0.0147003    0.0152921 
    0.014699     0.016506 
   0.0147379    0.0157108 
    0.014784    0.0226351 
   0.0147607    0.0215032 
   0.0147944    0.0278609 
   0.0147718    0.0188611 
   0.0149737    0.0171134 
   0.0150484    0.0181069 
   0.0149455    0.0284268 
   0.0148835    0.0257257 
   0.0147435    0.0214006 
   0.0148163    0.0163554 
   0.0149078     0.026369 
   0.0147728      0.01804 
   0.0149112    0.0181803 
   0.0148461    0.0222787 
   0.0149738    0.0166928 
   0.0149494    0.0174442 
   0.0147647    0.0154677 
   0.0128807    0.0173413 
    0.011647    0.0126138 
   0.0111273    0.0245971 
   0.0108154    0.0144559 
   0.0104935    0.0121041 
   0.0102556    0.0142367 
   0.0100128    0.0148765 
  0.00984731    0.0142356 
    0.009742     0.014627 
  0.00956623    0.0115712 
  0.00943632    0.0159606 
  0.00930168    0.0114918 
   0.0091739    0.0118626 
  0.00911292    0.0104617 
  0.00890281    0.0102508 
  0.00887774    0.0133175 
  0.00873745   0.00942676 
   0.0086243    0.0104382 
  0.00851788    0.0118719 
  0.00847345    0.0116972 
  0.00834564    0.0114741 
  0.00827334    0.0128722 
  0.00813358    0.0183031 
   0.0080751    0.0125921 
  0.00802443    0.0107928 
  0.00804147    0.0125474 
  0.00797911    0.0138746 
  0.00791932   0.00890607 
  0.00792267    0.0113737 
  0.00784799    0.0103292 
  0.00785541    0.0102454 
  0.00779771   0.00811583 
  0.00774872   0.00943244 
  0.00768042   0.00876592 
  0.00761657   0.00928652 
  0.00762277    0.0170916 
  0.00758231    0.0103849 
  0.00759046   0.00859554 
  0.00755873   0.00767298 
    0.007509    0.0114197 
  0.00606947   0.00562445 
  0.00580413   0.00548846 
  0.00567271   0.00554831 
  0.00554054   0.00543826 
  0.00541807    0.0052157 
  0.00538267   0.00528453 
  0.00525334   0.00527864 
  0.00519091   0.00507637 
    0.005147   0.00586775 
  0.00506393   0.00514776 
  0.00499523   0.00487563 
  0.00494129   0.00578032 
  0.00491504   0.00440495 
  0.00485508   0.00682801 
  0.00480175   0.00436306 
  0.00480137   0.00455954 
  0.00473783    0.0044907 
  0.00474458   0.00443827 
  0.00468341   0.00460677 
  0.00464067   0.00437791 
  0.00461373   0.00490661 
  0.00457996    0.0043978 
  0.00456866   0.00430218 
  0.00454863   0.00427099 
  0.00450801   0.00406165 
  0.00448315   0.00436226 
  0.00446626   0.00599443 
  0.00446313   0.00548636 
  0.00441854   0.00400953 
  0.00441148   0.00505072 
  0.00436963    0.0042129 
  0.00437944   0.00467611 
  0.00431936   0.00509216 
  0.00435055   0.00447655 
  0.00435075    0.0058351 
  0.00431899   0.00384524 
  0.00430713   0.00512265 
  0.00428633   0.00418144 
  0.00423624   0.00473059 
  0.00427176   0.00439257 
