#      Train        Test
     0.45148       0.5076 
     0.59248       0.5755 
      0.6422       0.6649 
     0.66912       0.6942 
     0.69524       0.7132 
     0.71232       0.7452 
      0.7239       0.7071 
      0.7352       0.7555 
     0.74222       0.7685 
      0.7509       0.7499 
       0.754       0.7489 
      0.7589       0.7502 
     0.76422       0.7168 
     0.76996       0.8039 
     0.77158       0.7738 
      0.7731       0.7618 
      0.7773       0.7704 
     0.77764       0.7807 
     0.78212       0.7854 
     0.78196       0.7753 
     0.78628       0.7626 
     0.78576       0.7567 
     0.78986       0.7664 
     0.78966       0.7896 
     0.79238       0.8169 
       0.792       0.8118 
     0.79316       0.7917 
     0.79592       0.7977 
      0.7965       0.8172 
      0.7974       0.7906 
      0.7983       0.7969 
     0.79946       0.8079 
      0.7996       0.7975 
      0.8017       0.8268 
      0.8025       0.7747 
     0.80258       0.8072 
     0.80374       0.7735 
     0.80184       0.8365 
      0.8029       0.8046 
     0.80408       0.8201 
     0.80516       0.8026 
     0.80692       0.8142 
     0.80606       0.8183 
     0.80768       0.8187 
     0.80546       0.8122 
     0.80642       0.7748 
     0.81162       0.8159 
      0.8072       0.8234 
     0.81054       0.8009 
      0.8111        0.793 
      0.8121       0.8169 
      0.8126        0.813 
        0.81       0.8003 
     0.81334       0.8171 
     0.81494       0.8183 
     0.81062       0.8084 
     0.81234        0.815 
     0.81418       0.8279 
      0.8138       0.8034 
     0.81612       0.8126 
     0.85658       0.8849 
     0.86748       0.8788 
     0.87164       0.8901 
     0.87734       0.8885 
     0.87742       0.8885 
      0.8805       0.8906 
     0.88236        0.887 
     0.88162       0.8899 
     0.88394       0.8933 
     0.88606       0.8935 
     0.88472       0.8971 
     0.88622       0.8993 
      0.8874       0.8836 
     0.88942       0.8978 
     0.89102       0.8961 
     0.88988       0.8908 
     0.89254       0.8884 
     0.89234       0.8963 
     0.89468       0.8968 
     0.89346       0.8964 
     0.89372       0.8995 
      0.8979       0.9042 
     0.89446       0.9051 
     0.89548       0.9006 
     0.89718       0.8968 
     0.89448       0.8995 
     0.89638       0.9023 
     0.90042       0.8987 
     0.89992       0.9025 
     0.89892       0.8983 
     0.89786       0.8979 
      0.8982       0.9011 
         0.9       0.8974 
     0.89858       0.8893 
     0.90076       0.8982 
     0.90212          0.9 
     0.90104       0.8932 
     0.90166       0.8945 
     0.90224       0.8959 
      0.9025       0.9053 
     0.90342       0.8933 
      0.9047       0.9061 
     0.90298       0.9059 
      0.9032       0.9023 
     0.90432       0.9038 
     0.90534       0.9041 
     0.90514        0.906 
     0.90522       0.9004 
     0.90506       0.9006 
     0.90446       0.9079 
     0.90626       0.8988 
     0.90678       0.9067 
     0.90908       0.9075 
     0.90806       0.9019 
     0.90876       0.9008 
      0.9091       0.8957 
     0.90794       0.9009 
     0.90604       0.9135 
     0.90736       0.9019 
     0.90628       0.8951 
     0.92616       0.9183 
     0.93144       0.9207 
     0.93162       0.9204 
     0.93408       0.9209 
     0.93676         0.92 
     0.93824       0.9223 
     0.93784       0.9196 
      0.9389       0.9204 
     0.93832       0.9221 
     0.93868       0.9249 
     0.94062       0.9231 
     0.94118       0.9205 
     0.94054       0.9222 
     0.93972        0.922 
     0.94074       0.9252 
      0.9419       0.9228 
     0.94294       0.9217 
     0.94314       0.9232 
     0.94346       0.9221 
     0.94254       0.9218 
     0.94442       0.9246 
     0.94512       0.9233 
     0.94322       0.9221 
     0.94442       0.9215 
      0.9457        0.924 
      0.9468       0.9236 
     0.94402       0.9248 
     0.94572       0.9221 
     0.94514       0.9221 
     0.94552        0.924 
      0.9466       0.9226 
     0.94648       0.9187 
     0.94862       0.9243 
     0.94732       0.9235 
      0.9473       0.9243 
     0.94764       0.9253 
     0.94856       0.9228 
     0.94778        0.923 
     0.94686       0.9235 
     0.94858       0.9215 
     0.95234       0.9263 
     0.95422       0.9259 
     0.95438       0.9252 
     0.95624       0.9268 
     0.95628       0.9261 
      0.9562       0.9259 
     0.95538       0.9267 
     0.95486       0.9279 
     0.95656        0.928 
     0.95628       0.9275 
     0.95756       0.9269 
     0.95728       0.9264 
     0.95808       0.9265 
     0.95602       0.9283 
     0.95774       0.9268 
      0.9559       0.9259 
      0.9586       0.9273 
      0.9577       0.9266 
     0.95712       0.9272 
     0.95788       0.9266 
     0.95776        0.927 
     0.95718       0.9275 
     0.95688       0.9276 
     0.95778       0.9256 
     0.95966       0.9275 
     0.95778       0.9271 
      0.9586       0.9269 
     0.95968       0.9272 
     0.95912       0.9257 
      0.9578       0.9252 
     0.95744       0.9271 
     0.95906       0.9278 
     0.95936       0.9275 
     0.95826       0.9269 
     0.96202       0.9268 
     0.95984       0.9263 
      0.9597       0.9261 
     0.95864       0.9282 
     0.95838       0.9261 
     0.95924       0.9288 
