#      Train        Test
   0.0115118    0.0109923 
  0.00886623   0.00873489 
  0.00800234   0.00938259 
  0.00742901   0.00862888 
  0.00689277     0.006703 
  0.00652149   0.00631945 
  0.00623144   0.00644222 
  0.00598549   0.00617365 
  0.00576794   0.00625006 
  0.00569147   0.00595073 
  0.00550031   0.00607206 
  0.00541097   0.00498342 
   0.0053386   0.00485683 
   0.0052268   0.00604946 
  0.00513339   0.00493867 
  0.00511345   0.00627586 
  0.00501722   0.00462593 
  0.00496786   0.00727999 
  0.00493209   0.00454876 
  0.00490952   0.00488211 
  0.00484035   0.00514883 
  0.00483799   0.00468475 
  0.00475759   0.00474719 
  0.00475723   0.00572074 
  0.00471503    0.0056507 
  0.00466578   0.00413084 
  0.00466825   0.00488103 
  0.00461916   0.00471105 
  0.00464598   0.00558113 
  0.00457526   0.00452914 
  0.00455698   0.00399318 
  0.00452859   0.00448681 
  0.00452628   0.00420758 
  0.00452324   0.00443187 
  0.00444505   0.00399631 
  0.00451367   0.00483749 
  0.00444469   0.00429892 
  0.00446061   0.00485231 
  0.00441087   0.00454443 
  0.00445659   0.00484505 
  0.00436476    0.0040103 
   0.0043636   0.00500325 
   0.0043676   0.00365394 
  0.00436678   0.00532715 
  0.00437177   0.00456808 
  0.00436227   0.00471143 
  0.00432241    0.0040101 
  0.00433331    0.0041043 
  0.00429774   0.00560013 
  0.00431663   0.00453594 
  0.00426166   0.00466632 
   0.0042886   0.00474405 
  0.00428804   0.00554951 
  0.00427071   0.00417154 
  0.00425719   0.00444671 
  0.00424756    0.0045858 
  0.00420279   0.00467284 
  0.00422485   0.00405276 
  0.00416286   0.00404808 
  0.00421867   0.00444757 
  0.00324062   0.00294724 
  0.00299394   0.00282852 
  0.00287933   0.00278896 
  0.00283811    0.0028818 
  0.00277624   0.00255568 
  0.00274859   0.00278911 
   0.0026784   0.00280074 
  0.00265837   0.00276225 
  0.00266124   0.00258866 
  0.00258514   0.00265693 
  0.00256516   0.00250286 
  0.00256631   0.00267185 
  0.00251726   0.00248015 
  0.00250369   0.00267703 
  0.00249029   0.00272017 
  0.00246828   0.00262847 
  0.00243257   0.00249177 
  0.00243025   0.00245623 
  0.00245781   0.00269554 
   0.0023806   0.00243927 
  0.00239576   0.00244157 
  0.00239066   0.00245706 
  0.00240573   0.00246565 
