#      Train        Test
      0.4567       0.4901 
     0.59122       0.6086 
     0.63394       0.5977 
     0.66366       0.6258 
     0.68836       0.7131 
     0.70662       0.7336 
      0.7228        0.726 
     0.73488       0.7385 
     0.74316       0.7366 
      0.7467       0.7501 
      0.7546       0.7499 
     0.75934       0.7835 
     0.76082       0.7911 
      0.7695       0.7658 
     0.77138       0.7855 
     0.77458       0.7505 
     0.77512       0.8003 
     0.77846       0.7233 
     0.78126       0.8059 
     0.78136        0.796 
     0.78738       0.7915 
     0.78512       0.8033 
      0.7906       0.8077 
     0.79084       0.7639 
     0.79028       0.7703 
     0.79348        0.823 
       0.794       0.7954 
     0.79384       0.8085 
      0.7949       0.7715 
     0.79478       0.8088 
     0.79842       0.8306 
     0.80124       0.8134 
     0.79826       0.8192 
     0.79886       0.8129 
     0.80248       0.8306 
      0.7991       0.7973 
      0.8039       0.8204 
     0.80168       0.8061 
     0.80454       0.8096 
       0.801       0.8059 
     0.80554       0.8317 
     0.80606       0.7959 
     0.80538       0.8416 
     0.80638       0.7835 
     0.80534       0.8088 
     0.80798        0.802 
     0.80906       0.8271 
     0.80878       0.8199 
     0.80966       0.7828 
     0.80936       0.8093 
     0.81108       0.8079 
     0.81014         0.81 
      0.8095       0.7696 
     0.80948       0.8199 
     0.81074       0.8115 
     0.81134       0.8138 
      0.8141       0.8105 
     0.81128       0.8317 
     0.81544       0.8302 
      0.8148       0.8228 
      0.8581       0.8772 
     0.86788       0.8807 
     0.87184       0.8846 
      0.8739       0.8814 
      0.8765       0.8923 
     0.87768       0.8875 
     0.88092       0.8846 
     0.88208       0.8854 
     0.88164       0.8936 
     0.88548       0.8913 
     0.88596       0.8951 
     0.88492       0.8912 
     0.88894       0.8958 
     0.88898       0.8908 
     0.88986       0.8922 
     0.88992       0.8955 
      0.8922       0.8943 
     0.89228       0.8998 
      0.8901       0.8935 
     0.89532       0.8997 
     0.89306       0.8971 
     0.89402       0.9015 
     0.89478       0.8987 
       0.895       0.8919 
     0.89444       0.9012 
     0.89746       0.8922 
     0.89696       0.8999 
     0.89698       0.8965 
     0.89724       0.9006 
     0.89772       0.8999 
     0.89744       0.8973 
     0.89842       0.9011 
       0.897       0.9062 
     0.90072       0.8999 
     0.90034       0.9005 
     0.90036       0.9074 
     0.90054       0.9004 
     0.90032       0.9007 
     0.90004       0.9066 
     0.90088       0.9026 
     0.90286       0.8937 
     0.90218       0.8954 
     0.90456       0.9113 
     0.90128       0.9034 
     0.90376       0.8977 
     0.90484        0.898 
     0.90388       0.9036 
     0.90508       0.9081 
     0.90486       0.8975 
     0.90338       0.9095 
     0.90596       0.8987 
     0.90534       0.9072 
     0.90426       0.9042 
     0.90702       0.9037 
     0.90578       0.9046 
     0.90618       0.8934 
     0.90618       0.9029 
     0.90818       0.9101 
     0.90796       0.9034 
       0.908       0.8959 
     0.92478       0.9153 
      0.9293       0.9191 
     0.93288       0.9185 
     0.93308       0.9178 
     0.93348       0.9185 
     0.93548       0.9197 
     0.93604        0.919 
     0.93806       0.9177 
       0.936       0.9227 
     0.93748       0.9198 
     0.93876       0.9223 
     0.93884       0.9201 
     0.93968       0.9203 
     0.94056       0.9221 
     0.93942       0.9219 
     0.94164       0.9209 
     0.94128       0.9223 
      0.9414       0.9252 
     0.93938       0.9212 
     0.94386       0.9215 
     0.94278        0.921 
     0.94128       0.9231 
      0.9444       0.9194 
     0.94166       0.9268 
     0.94472       0.9252 
     0.94418       0.9248 
     0.94422       0.9246 
     0.94464       0.9227 
     0.94496        0.922 
     0.94406       0.9184 
     0.94286       0.9256 
     0.94602       0.9221 
     0.94516       0.9248 
     0.94582        0.922 
      0.9466       0.9231 
     0.94584       0.9265 
       0.946       0.9197 
      0.9473        0.922 
     0.94704       0.9236 
     0.94634       0.9242 
      0.9514       0.9276 
     0.95186       0.9255 
     0.95172       0.9254 
     0.95254       0.9281 
     0.95448       0.9269 
      0.9554       0.9288 
     0.95644       0.9279 
     0.95496       0.9284 
     0.95524       0.9279 
     0.95494       0.9284 
      0.9547       0.9262 
     0.95574       0.9263 
     0.95592       0.9278 
      0.9552       0.9277 
     0.95732       0.9264 
     0.95524       0.9274 
     0.95506       0.9286 
     0.95714       0.9281 
      0.9568       0.9274 
      0.9548       0.9283 
     0.95622        0.927 
     0.95804       0.9278 
      0.9569       0.9286 
      0.9578       0.9289 
     0.95612       0.9285 
     0.95622       0.9266 
     0.95726       0.9263 
      0.9564       0.9282 
     0.95678       0.9265 
      0.9561       0.9278 
     0.95738       0.9267 
     0.95766       0.9283 
     0.95648       0.9287 
     0.95748        0.927 
     0.95768       0.9271 
      0.9588       0.9272 
     0.95838       0.9285 
     0.95782       0.9274 
     0.95744        0.927 
     0.95924        0.927 
